timestamp,value
1716392867,2
1716392869,2
1716392870,2
1716392871,2
1716392872,2
1716392874,4
1716392876,4
1716392930,8
1716393003,8
1716393157,8
1716393158,2
1716393159,2
1716393538,8
1716393539,2
1716393540,2
1716393541,2
1716393542,2
1716393543,2
1716393544,2
1716393545,2
1716393546,2
1716393548,2
1716393549,2
1716393550,2
1716393552,2
1716393553,2
1716393554,2
1716393556,2
1716393557,2
1716393559,2
1716393560,2
1716393562,2
1716393563,2
1716393564,2
1716393566,2
1716393567,2
1716393568,2
1716393569,2
1716393604,8
1716393605,2
1716393606,2
1716393607,2
1716393608,2
1716393609,2
1716393611,2
1716393632,8
1716393633,2
1716393634,2
1716393635,2
1716393652,8
1716393653,2
1716393654,2
1716393655,2
1716393656,2
1716393657,2
1716393904,8
1716393905,2
1716393907,4
1716393909,2
1716393973,8
1716393974,2
1716393976,4
1716393978,2
1716393979,2
1716393980,2
1716393981,2
1716393982,2
1716393983,2
1716393985,2
1716393986,2
1716393987,2
1716393988,2
1716393989,2
1716394023,8
1716394128,8
1716396997,8
1716396998,2
1716396999,2
1716397000,2
1716397500,8
1716397501,2
1716397512,8
1716397514,2
1716397516,4
1716397558,10
1716397560,2
1716397588,8
1716397589,2
1716397590,2
1716397597,8
1716397598,2
1716397599,2
1716397600,2
1716397607,8
1716397608,2
1716397610,4
1716397611,2
1716397613,2
1716397614,2
1716397622,8
1716397623,2
1716397624,2
1716397631,10
1716397633,2
1716397639,8
1716397641,2
1716397648,8
1716397649,2
1716397650,2
1716397652,2
1716397654,2
1716397655,2
1716397656,2
1716397657,2
1716397658,2
1716397659,2
1716397660,2
1716397662,2
1716397663,2
1716397664,2
1716397665,2
1716397666,2
1716397667,2
1716397668,2
1716397669,2
1716397670,2
1716397672,2
1716397673,2
1716397674,4
1716397676,2
1716397677,2
1716397678,2
1716397679,2
1716397680,2
1716397681,2
1716397682,2
1716397683,2
1716397684,2
1716397686,2
1716397687,2
1716397688,2
1716397689,2
1716397690,2
1716397691,2
1716397693,2
1716397694,2
1716397695,2
1716397696,2
1716397697,2
1716397699,4
1716397700,2
1716397701,2
1716397702,2
1716397704,2
1716397705,2
1716397706,2
1716397707,2
1716397708,2
1716397709,2
1716397711,2
1716397712,2
1716397713,2
1716397714,2
1716397715,2
1716397716,2
1716397717,2
1716397718,2
1716397719,2
1716397720,2
1716397721,2
1716397723,2
1716397724,2
1716397725,2
1716397726,2
1716397728,2
1716397729,2
1716397730,2
1716397731,2
1716397732,2
1716397733,2
1716397735,2
1716397736,2
1716397737,2
1716397738,2
1716397739,2
1716397740,2
1716397741,2
1716397742,2
1716397743,2
1716397745,2
1716397746,2
1716397747,2
1716397748,2
1716397749,2
1716397750,2
1716397751,2
1716397752,2
1716397753,2
1716397754,2
1716397755,2
1716397757,2
1716397758,2
1716397759,2
1716397760,2
1716397761,2
1716397762,2
1716397763,2
1716397764,2
1716397765,2
1716397766,2
1716397767,2
1716397769,2
1716397770,2
1716397771,2
1716397772,2
1716397773,2
1716397774,2
1716397775,2
1716397776,2
1716397777,2
1716397778,2
1716397779,2
1716397781,2
1716397782,2
1716397783,2
1716397784,2
1716397785,2
1716397786,2
1716397787,2
1716397788,2
1716397789,2
1716397790,2
1716397791,2
1716397793,2
1716397794,2
1716397795,2
1716397796,2
1716397797,2
1716397798,2
1716397799,2
1716397800,2
1716397802,2
1716397803,2
1716397804,2
1716397805,2
1716397806,2
1716397807,2
1716397808,2
1716397809,2
1716397811,2
1716397812,2
1716397813,2
1716397814,2
1716397815,2
1716397816,2
1716397817,2
1716397818,2
1716397819,2
1716397821,2
1716397822,2
1716397823,2
1716397824,2
1716397825,2
1716397826,2
1716397827,2
1716397829,2
1716397830,2
1716397831,2
1716397832,2
1716397833,2
1716397834,2
1716397835,2
1716397836,2
1716397837,2
1716397838,2
1716397839,2
1716397840,2
1716397842,2
1716397843,2
1716397844,2
1716397845,2
1716397846,2
1716397847,2
1716397848,2
1716397850,2
1716397851,2
1716397852,2
1716397853,2
1716397854,2
1716397855,2
1716397856,2
1716397857,2
1716397859,2
1716397860,2
1716397861,2
1716397862,2
1716397863,2
1716397864,2
1716397865,2
1716397867,2
1716397868,2
1716397869,2
1716397870,2
1716397871,2
1716397872,2
1716397873,2
1716397874,2
1716397876,2
1716397877,2
1716397878,2
1716397879,2
1716397880,2
1716397881,2
1716397883,2
1716397885,4
1716397886,2
1716397887,2
1716397889,2
1716397890,2
1716397891,4
1716397892,2
1716397894,2
1716397895,2
1716397896,2
1716397897,2
1716397898,2
1716397899,2
1716397900,2
1716397901,2
1716397902,2
1716397904,2
1716397905,2
1716397906,2
1716397907,2
1716397908,2
1716397909,2
1716397934,8
1716397935,2
1716397936,2
1716397938,2
1716397939,2
1716397940,2
1716397941,2
1716397943,2
1716397944,2
1716397945,2
1716397946,2
1716397947,2
1716397948,2
1716397949,2
1716397950,2
1716397951,2
1716397952,2
1716397953,2
1716397954,2
1716397956,2
1716397957,2
1716397959,2
1716397960,2
1716397961,2
1716397962,2
1716397963,2
1716397964,2
1716397965,2
1716397966,2
1716397967,2
1716397968,2
1716397969,2
1716397970,2
1716397972,2
1716397973,2
1716397974,2
1716397975,2
1716397976,2
1716397977,2
1716397979,2
1716397980,2
1716397981,2
1716397982,2
1716397983,2
1716397984,2
1716397985,2
1716397987,2
1716397988,2
1716397989,2
1716397990,2
1716397991,2
1716397992,2
1716397994,2
1716397995,2
1716397996,2
1716397997,2
1716397998,2
1716397999,2
1716398000,2
1716398001,2
1716398003,2
1716398004,2
1716398005,2
1716398006,2
1716398007,2
1716398009,2
1716398015,8
1716398016,2
1716398017,2
1716398018,2
1716398019,2
1716398020,2
1716398022,4
1716398023,2
1716398024,2
1716398025,2
1716398027,2
1716398028,2
1716398029,2
1716398030,2
1716398031,2
1716398032,2
1716398033,2
1716398034,2
1716398036,2
1716398037,2
1716398038,2
1716398039,2
1716398040,2
1716398041,2
1716398042,2
1716398044,2
1716398045,2
1716398055,8
1716398056,2
1716398058,2
1716398059,2
1716398060,2
1716398062,2
1716398063,2
1716398064,2
1716398065,2
1716398066,2
1716398067,2
1716398068,2
1716398069,2
1716398070,2
1716398072,2
1716398073,2
1716398074,2
1716398075,2
1716398076,2
1716398077,2
1716398078,2
1716398079,2
1716398080,2
1716398082,2
1716398083,2
1716398084,2
1716398085,2
1716398086,2
1716398087,2
1716398088,2
1716398090,2
1716398091,2
1716398092,2
1716398093,2
1716398094,2
1716398095,2
1716398096,2
1716398098,2
1716398099,2
1716398100,2
1716398101,2
1716398102,2
1716398103,2
1716398104,2
1716398105,2
1716398106,2
1716398107,2
1716398108,2
1716398109,2
1716398111,2
1716398112,2
1716398113,2
1716398114,2
1716398115,2
1716398117,2
1716398118,2
1716398119,2
1716398120,2
1716398121,2
1716398122,2
1716398123,2
1716398124,2
1716398126,2
1716398133,8
1716398134,2
1716398135,2
1716398136,2
1716398137,2
1716398138,2
1716398139,2
1716398140,2
1716398142,2
1716398143,2
1716398144,2
1716398145,2
1716398146,2
1716398147,2
1716398148,2
1716398149,2
1716398150,2
1716398152,2
1716398153,2
1716398154,2
1716398155,2
1716398156,2
1716398157,2
1716398158,2
1716398159,2
1716398160,2
1716398161,2
1716398162,2
1716398163,2
1716398165,2
1716398166,2
1716398167,2
1716398168,2
1716398169,2
1716398171,4
1716398172,2
1716398174,2
1716398175,2
1716398176,2
1716398177,2
1716398178,2
1716398179,2
1716398181,2
1716398182,2
1716398183,2
1716398184,2
1716398186,2
1716398187,2
1716398188,2
1716398189,2
1716398190,2
1716398192,2
1716398193,2
1716398194,2
1716398195,2
1716398196,2
1716398197,2
1716398198,2
1716398199,2
1716398200,2
1716398201,2
1716398202,2
1716398203,2
1716398204,2
1716398206,2
1716398207,2
1716398209,2
1716398210,2
1716398211,2
1716398213,2
1716398214,2
1716398215,2
1716398216,2
1716398217,2
1716398218,2
1716398219,2
1716398221,2
1716398222,2
1716398223,2
1716398224,2
1716398225,2
1716398226,2
1716398228,2
1716398260,8
1716399270,8
1716399271,2
1716399272,2
1716399273,2
1716399275,2
1716399276,2
1716399277,2
1716399279,2
1716399280,2
1716399281,2
1716399282,2
1716399284,2
1716399291,8
1716399292,2
1716399293,2
1716399294,2
1716399295,2
1716399296,2
1716399297,2
1716399298,2
1716399300,2
1716399301,2
1716399302,2
1716399303,2
1716399304,2
1716399305,2
1716399307,2
1716399308,2
1716399309,2
1716399310,2
1716399311,2
1716399313,2
1716399314,2
1716399315,2
1716399316,2
1716399317,2
1716399319,2
1716399320,2
1716399321,2
1716399322,2
1716399323,2
1716399325,2
1716399326,2
1716399327,2
1716399328,2
1716399330,2
1716399331,2
1716399332,2
1716399333,2
1716399334,2
1716399336,2
1716399337,2
1716399338,2
1716399340,2
1716399341,2
1716399342,2
1716399344,2
1716399360,8
1716399361,2
1716399362,2
1716399363,2
1716399364,2
1716399365,2
1716399366,2
1716399367,2
1716399368,2
1716399369,2
1716399370,2
1716399371,2
1716399373,2
1716399374,2
1716399375,2
1716399376,2
1716399378,2
1716399379,2
1716399380,2
1716399382,2
1716399383,2
1716399403,8
1716399404,2
1716399405,2
1716399407,2
1716399408,2
1716399409,2
1716399410,2
1716399411,2
1716399413,2
1716399414,2
1716399441,8
1716399443,2
1716399460,8
1716399461,2
1716399462,2
1716399463,2
1716399464,2
1716399484,8
1716399485,2
1716399486,2
1716399487,2
1716399489,2
1716399490,2
1716399491,2
1716399493,2
1716399494,2
1716399495,2
1716399497,4
1716399499,2
1716399500,2
1716399507,8
1716399508,2
1716399510,2
1716399511,2
1716399512,2
1716399513,2
1716399514,2
1716399516,2
1716399517,2
1716399518,2
1716399519,2
1716399521,2
1716399522,2
1716399523,2
1716399524,2
1716399526,2
1716399527,2
1716399528,2
1716399529,2
1716399531,2
1716399532,2
1716399533,2
1716399535,2
1716399536,2
1716399537,2
1716399556,8
1716399557,2
1716399558,2
1716399559,2
1716399561,2
1716399562,2
1716399563,2
1716399564,2
1716399565,2
1716399566,2
1716399568,2
1716399569,2
1716399570,2
1716399571,2
1716399572,2
1716399574,2
1716399575,2
1716399576,2
1716399577,2
1716399578,2
1716399579,2
1716399580,2
1716399582,2
1716399583,2
1716399584,2
1716399585,2
1716399586,2
1716399587,2
1716399588,2
1716399589,2
1716399590,2
1716399591,2
1716399592,2
1716399594,2
1716399595,2
1716399596,2
1716399597,2
1716399598,2
1716399599,2
1716399600,2
1716399601,2
1716399603,2
1716399604,2
1716399605,2
1716399619,8
1716399621,2
1716399735,8
1716399736,2
1716399737,2
1716399738,2
1716399739,2
1716399740,2
1716399741,2
1716399743,2
1716399744,2
1716399745,2
1716399746,2
1716399747,2
1716399748,2
1716399749,2
1716399750,2
1716399752,2
1716399753,2
1716399754,2
1716399755,2
1716399756,2
1716399757,2
1716399759,2
1716399760,2
1716399761,2
1716399762,2
1716399763,2
1716399764,2
1716399765,2
1716399766,2
1716399767,2
1716399793,8
1716399794,2
1716399796,4
1716399804,8
1716399806,4
1716399807,2
1716399809,2
1716399810,2
1716399828,8
1716399829,2
1716399838,8
1716399839,2
1716399840,2
1716399841,2
1716399842,2
1716399843,2
1716399844,2
1716399846,2
1716399847,2
1716399848,2
1716399849,2
1716399850,2
1716399851,2
1716399853,2
1716399854,2
1716399855,2
1716399856,2
1716399857,2
1716399858,2
1716399860,2
1716399861,2
1716399862,2
1716399994,8
1716399996,2
1716399997,2
1716399998,2
1716402249,8
1716402250,2
1716402252,2
1716404314,8
1716405394,8
1716405395,2
1716405397,2
1716405405,8
1716407468,8
1716407469,2
1716407544,8
1716407545,2
1716407546,2
1716407547,2
1716407548,2
1716407549,2
1716407550,2
1716407551,2
1716407552,2
1716407553,2
1716407554,2
1716407555,2
1716407556,2
1716407557,2
1716407558,2
1716407559,2
1716407560,2
1716407561,2
1716407562,2
1716407563,2
1716407564,2
1716407565,2
1716407566,2
1716407585,8
1716407586,4
1716407587,4
1716407588,4
1716407589,2
1716407590,4
1716407591,4
1716407592,2
1716407593,4
1716407594,2
1716407595,2
1716407849,8
1716407850,2
1716407851,4
1716407852,2
1716407853,4
1716407854,2
1716407855,2
1716407938,8
1716408320,8
1716408321,2
1716408322,4
1716408323,4
1716408324,2
1716408325,4
1716408326,4
1716408327,4
1716408328,2
1716408329,4
1716408330,4
1716408331,2
1716408682,8
1716408683,2
1716408684,2
1716408685,2
1716408848,8
1716408849,2
1716408850,2
1716408851,4
1716408852,2
1716408853,4
1716408854,2
1716408855,4
1716408856,2
1716408857,4
1716408858,4
1716408859,4
1716408860,4
1716408861,2
1716408862,2
1716408863,4
1716408864,4
1716408865,4
1716408866,2
1716408867,2
1716408868,4
1716408869,2
1716408870,2
1716408871,2
1716408872,4
1716408873,2
1716408874,2
1716408875,2
1716408876,2
1716408893,8
1716408894,4
1716408895,2
1716408896,4
1716408897,4
1716408898,4
1716408899,2
1716408900,2
1716408901,4
1716408902,2
1716408903,2
1716408904,2
1716408905,2
1716408906,2
1716408907,2
1716409050,8
1716409052,4
1716409053,2
1716409054,2
1716409055,2
1716409056,2
1716409058,2
1716409059,2
1716409060,2
1716409061,2
1716409063,2
1716409064,2
1716409065,2
1716409066,2
1716409067,2
1716409088,8
1716409089,2
1716409090,2
1716409091,2
1716409092,2
1716409127,8
1716409129,2
1716409130,2
1716409131,2
1716409132,2
1716409133,2
1716409134,2
1716409135,2
1716409136,2
1716409137,2
1716409138,2
1716409140,2
1716409141,2
1716409149,8
1716409150,2
1716409151,2
1716409152,2
1716409154,4
1716409156,2
1716409157,2
1716409165,8
1716409166,2
1716409167,2
1716409169,2
1716409170,2
1716409171,2
1716409172,2
1716409173,2
1716409174,2
1716409175,2
1716409176,2
1716409177,2
1716409178,2
1716409179,2
1716409273,8
1716409274,2
1716409275,2
1716409277,4
1716409322,8
1716409323,2
1716409325,2
1716409326,2
1716409327,2
1716409328,2
1716409329,2
1716409330,2
1716409331,2
1716409333,2
1716409334,2
1716409335,2
1716409336,2
1716409337,2
1716409338,2
1716409339,2
1716409341,2
1716409342,2
1716409343,2
1716409345,2
1716409346,2
1716409347,2
1716409348,2
1716409349,2
1716409350,2
1716409351,2
1716409352,2
1716409353,2
1716409354,2
1716409356,2
1716409357,2
1716409358,2
1716409359,2
1716409360,2
1716409361,2
1716409363,2
1716409364,2
1716409365,2
1716409366,2
1716409368,4
1716409370,2
1716409371,2
1716409372,2
1716409373,2
1716409374,2
1716409376,2
1716409377,2
1716409378,2
1716409379,2
1716409380,2
1716409381,2
1716409382,2
1716409383,2
1716409384,2
1716409386,2
1716409387,2
1716409388,2
1716409389,2
1716409390,2
1716409391,2
1716409392,2
1716409393,2
1716409395,2
1716409396,2
1716409397,2
1716409398,2
1716409399,2
1716409400,2
1716409401,2
1716409402,2
1716409403,2
1716409405,2
1716409406,2
1716409407,2
1716409408,2
1716409409,2
1716409410,2
1716409411,2
1716409413,2
1716409414,2
1716409415,2
1716409416,2
1716409417,2
1716409418,2
1716409419,2
1716409421,2
1716409422,2
1716409423,2
1716409424,2
1716409426,2
1716409427,2
1716409428,2
1716409429,2
1716409430,2
1716409431,2
1716409432,2
1716409433,2
1716409434,2
1716409435,2
1716409436,2
1716409437,2
1716409439,2
1716409440,2
1716409441,2
1716409442,2
1716409443,2
1716409444,2
1716409445,2
1716409446,2
1716409447,2
1716409448,2
1716409449,2
1716409451,2
1716409452,2
1716409453,2
1716409454,2
1716409456,2
1716409457,2
1716409458,2
1716409459,2
1716409460,2
1716409461,2
1716409462,2
1716409463,2
1716409464,2
1716409466,2
1716409467,2
1716409468,2
1716409469,2
1716409470,2
1716409471,2
1716409472,2
1716409473,2
1716409474,2
1716409475,2
1716409476,2
1716409477,2
1716409478,2
1716409479,2
1716409480,2
1716409481,2
1716409482,2
1716409483,2
1716409484,2
1716409485,2
1716409486,2
1716409487,2
1716409488,2
1716409489,2
1716409490,2
1716409491,2
1716409493,2
1716409494,2
1716409495,2
1716409496,2
1716409497,2
1716409498,2
1716409499,2
1716409500,2
1716409501,2
1716409502,2
1716409503,2
1716409504,2
1716409505,2
1716409506,2
1716409508,2
1716409509,2
1716409510,2
1716409511,2
1716409512,2
1716409513,2
1716409514,2
1716409515,2
1716409516,2
1716409517,2
1716409519,4
1716409520,2
1716409521,2
1716409522,2
1716409523,2
1716409524,2
1716409525,2
1716409526,2
1716409527,2
1716409528,2
1716409529,2
1716409530,2
1716409531,2
1716409532,2
1716409533,2
1716409534,2
1716409536,2
1716409537,2
1716409538,2
1716409539,2
1716409540,2
1716409541,2
1716409542,2
1716409543,2
1716409544,2
1716409546,2
1716409547,2
1716409548,2
1716409549,2
1716409550,2
1716409551,2
1716409552,2
1716409553,2
1716409554,2
1716409555,2
1716409557,2
1716409558,2
1716409559,2
1716409560,2
1716409561,2
1716409562,2
1716409563,2
1716409564,2
1716409565,2
1716409566,2
1716409567,2
1716409568,2
1716409569,2
1716409570,2
1716409572,2
1716409573,2
1716409574,2
1716409575,4
1716409577,2
1716409578,2
1716409579,2
1716409580,2
1716409581,2
1716409582,2
1716409583,2
1716409584,2
1716409585,2
1716409586,2
1716409587,2
1716409588,2
1716409589,2
1716409590,2
1716409592,2
1716409593,2
1716409594,2
1716409595,2
1716409596,2
1716409598,2
1716409599,2
1716409600,2
1716409601,2
1716409602,2
1716409603,2
1716409604,2
1716409605,2
1716409606,2
1716409607,2
1716409608,2
1716409609,2
1716409611,2
1716409612,2
1716409613,2
1716409614,2
1716409615,2
1716409616,2
1716409617,2
1716409618,2
1716409619,2
1716409620,2
1716409621,2
1716409623,2
1716409624,2
1716409625,2
1716409626,2
1716409627,2
1716409628,2
1716409629,2
1716409630,2
1716409631,2
1716409632,2
1716409633,2
1716409634,2
1716409635,2
1716409637,2
1716409638,2
1716409639,2
1716409640,2
1716409641,2
1716409642,2
1716409643,2
1716409644,2
1716409645,2
1716409646,2
1716409648,2
1716409649,2
1716409650,2
1716409651,2
1716409652,2
1716409653,2
1716409654,2
1716409655,2
1716409657,2
1716409658,2
1716409659,2
1716409660,2
1716409661,2
1716409662,2
1716409663,2
1716409664,2
1716409665,2
1716409666,2
1716409667,2
1716409669,2
1716409670,2
1716409671,2
1716409672,2
1716409673,2
1716409674,2
1716409675,2
1716409676,2
1716409677,2
1716409679,2
1716409680,2
1716409681,2
1716409682,2
1716409683,2
1716409684,2
1716409685,2
1716409686,2
1716409687,2
1716409688,2
1716409689,2
1716409691,2
1716409692,2
1716409693,2
1716409694,2
1716409695,2
1716409696,2
1716409697,2
1716409699,2
1716409700,2
1716409701,2
1716409702,2
1716409703,2
1716409704,2
1716409705,2
1716409706,2
1716409707,2
1716409709,4
1716409711,2
1716409712,2
1716409713,2
1716409714,2
1716409715,2
1716409717,2
1716409718,2
1716409719,2
1716409720,2
1716409721,2
1716409722,2
1716409723,2
1716409725,2
1716409726,2
1716409727,2
1716409728,2
1716409729,2
1716409730,2
1716409731,2
1716409733,4
1716409734,2
1716409735,2
1716409737,2
1716409738,2
1716409739,2
1716409741,2
1716409742,2
1716409743,2
1716409744,2
1716409745,2
1716409746,2
1716409747,2
1716409748,2
1716409749,2
1716409750,2
1716409752,2
1716409753,2
1716409754,2
1716409755,2
1716409756,2
1716409757,2
1716409758,2
1716409760,2
