timestamp,value,body_position,quality_indicator
1716413609,5318,1,4
1716413614,415,1,4
1716413619,2161,1,4
1716413624,7782,1,4
1716413629,8219,1,4
1716413634,1440,1,4
1716413639,2793,1,4
1716413644,638,1,4
1716413649,276,1,4
1716413654,183,1,4
1716413659,2647,1,4
1716413664,1845,1,4
1716413669,250,1,4
1716413674,177,1,4
1716413679,156,1,4
1716413684,191,1,4
1716413689,170,1,4
1716413694,216,1,4
1716413699,176,1,4
1716413704,105,1,4
1716413709,177,1,4
1716413714,283,1,4
1716413719,184,1,4
1716413724,173,1,4
1716413729,255,1,4
1716413734,180,1,4
1716413739,168,1,4
1716413744,251,1,4
1716413749,302,1,4
1716413754,124,1,4
1716413759,107,1,4
1716413764,553,1,4
1716413769,409,1,4
1716413774,129,1,4
1716413779,1265,1,4
1716413784,508,1,4
1716413789,908,1,4
1716413794,888,1,4
1716413799,103,1,4
1716413804,90,1,4
1716413809,108,1,4
1716413814,102,1,4
1716413819,88,1,4
1716413824,118,1,4
1716413829,93,1,4
1716413834,91,1,4
1716413839,90,1,4
1716413844,101,1,4
1716413849,1809,1,4
1716413854,7154,1,4
1716413859,96,1,4
1716413864,85,1,4
1716413869,2356,1,4
1716413874,106,1,4
1716413879,77,1,4
1716413884,77,1,4
1716413889,78,1,4
1716413894,83,1,4
1716413900,252,1,4
1716413905,1800,1,4
1716413910,970,1,4
1716413915,189,1,4
1716413920,94,1,4
1716413925,109,1,4
1716413930,101,1,4
1716413935,85,1,4
1716413940,84,1,4
1716413945,4119,1,4
1716413950,157,1,4
1716413955,136,1,4
1716413960,837,1,4
1716413965,1657,1,4
1716413970,2030,1,4
1716413975,1991,1,4
1716413980,2029,1,4
1716413985,147,1,4
1716413990,182,1,4
1716413995,124,1,4
1716414000,159,1,4
1716414005,127,1,4
1716414010,145,1,4
1716414015,96,1,4
1716414020,156,1,4
1716414025,140,1,4
1716414030,118,1,4
1716414035,102,1,4
1716414040,83,1,4
1716414045,128,1,4
1716414050,102,1,4
1716414055,102,1,4
1716414060,97,1,4
1716414065,90,1,4
1716414070,100,1,4
1716414075,149,1,4
1716414080,305,1,4
1716414085,120,1,4
1716414090,229,1,4
1716414095,99,1,4
1716414100,136,1,4
1716414105,280,1,4
1716414110,96,1,4
1716414115,146,1,4
1716414120,107,1,4
1716414125,106,1,4
1716414130,119,1,4
1716414135,157,1,4
1716414140,963,1,4
1716414145,7011,1,4
1716414150,3503,1,4
1716414155,4650,1,4
1716414160,4886,1,4
1716414165,6254,1,4
1716414170,7308,1,4
1716414175,3778,1,4
1716414180,6950,1,4
1716414185,7863,1,4
1716414190,7579,1,4
1716414195,7734,1,4
1716414200,7449,1,4
1716414205,6944,1,4
1716414210,8766,1,4
1716414215,7816,1,4
1716414220,9880,1,4
1716414225,6621,1,4
1716414230,4042,1,4
1716414235,3028,1,4
1716414240,793,1,4
1716414245,2411,1,4
1716414250,4870,1,4
1716414255,3968,1,4
1716414260,13100,1,4
1716414265,12581,1,4
1716414270,13126,1,4
1716414275,13537,1,4
1716414280,13305,1,4
1716414285,12099,1,4
1716414290,10557,1,4
1716414295,8932,1,4
1716414300,9170,1,4
1716414305,11008,1,4
1716414310,10963,1,4
1716414315,8100,1,4
1716414320,6554,1,4
1716414325,4960,1,4
1716414330,4641,1,4
1716414335,5291,1,4
1716414340,6226,1,4
1716414345,4689,1,4
1716414350,5300,1,4
1716414355,3453,1,4
1716414360,1897,1,4
1716414365,2301,1,4
1716414370,12597,1,4
1716414375,10737,1,4
1716414380,9382,1,4
1716414385,5571,1,4
1716414390,4405,1,4
1716414395,7237,1,4
1716414400,2932,1,4
1716414405,3518,1,4
1716414410,5811,1,4
1716414415,3152,1,4
1716414420,2479,1,4
1716414425,2533,1,4
1716414430,2614,1,4
1716414435,2773,1,4
1716414440,3243,1,4
1716414445,4382,1,4
1716414450,4246,1,4
1716414455,3783,1,4
1716414460,3628,1,4
1716414465,2884,1,4
1716414470,2248,1,4
1716414475,3860,1,4
1716414480,3001,1,4
1716414485,2924,1,4
1716414490,2772,1,4
1716414495,3741,1,4
1716414500,3652,1,4
1716414505,9594,1,4
1716414510,9266,1,4
1716414515,7152,1,4
1716414520,10907,1,4
1716414525,3297,1,4
1716414530,13907,1,4
1716414535,6937,1,4
1716414540,167,1,4
1716414545,1798,1,4
1716414550,508,1,4
1716414555,6249,1,4
1716414560,4855,1,4
1716414565,8611,1,4
1716414570,8019,1,4
1716414575,10998,1,4
1716414580,7633,1,4
1716414585,9694,1,4
1716414590,8666,1,4
1716414595,8437,1,4
1716414600,6159,1,4
1716414605,3813,1,4
1716414610,6603,1,4
1716414615,5099,1,4
1716414620,5592,1,4
1716414625,4507,1,4
1716414630,6149,1,4
1716414635,5592,1,4
1716414640,5681,1,4
1716414645,10786,1,4
1716414650,10664,1,4
1716414655,5314,1,4
1716414660,10151,1,4
1716414665,11376,1,4
1716414670,16964,1,4
1716414675,13646,1,4
1716414680,38683,1,4
1716414685,5415,1,4
1716414690,11438,1,4
1716414695,9916,1,4
1716414700,7153,1,4
1716414705,5944,1,4
1716414710,9726,1,4
1716414715,10056,1,4
1716414720,9847,1,4
1716414725,8666,1,4
1716414730,6484,1,4
1716414735,14427,1,4
1716414740,8014,1,4
1716414745,13184,1,4
1716414750,4350,1,4
1716414755,1671,1,4
1716414760,1094,1,4
1716414765,452,1,4
1716414770,158,1,4
1716414775,139,1,4
1716414780,150,1,4
1716414785,542,1,4
1716414790,245,1,4
1716414795,385,1,4
1716414800,910,1,4
1716414805,508,1,4
1716414810,353,1,4
1716414815,339,1,4
1716414820,377,1,4
1716414825,346,1,4
1716414830,714,1,4
1716414835,2572,1,4
1716414840,845,1,4
1716414845,4590,1,4
1716414850,2694,1,4
1716414855,389,1,4
1716414860,334,1,4
1716414865,877,1,4
1716414870,317,1,4
1716414875,118,1,4
1716414880,125,1,4
1716414885,801,1,4
1716414890,180,1,4
1716414895,99,1,4
1716414900,438,1,4
1716414905,605,1,4
1716414910,298,1,4
1716414915,147,1,4
1716414920,159,1,4
1716414925,167,1,4
1716414930,112,1,4
1716414935,134,1,4
1716414940,119,1,4
1716414945,127,1,4
1716414950,475,1,4
1716414955,126,1,4
1716414960,119,1,4
1716414965,357,1,4
1716414970,292,1,4
1716414975,667,1,4
1716414980,1019,1,4
1716414985,429,1,4
1716414990,292,1,4
1716414995,659,1,4
1716415000,4826,1,4
1716415005,4012,1,4
1716415010,942,1,4
1716415015,377,1,4
1716415020,428,1,4
1716415025,1055,1,4
1716415030,3818,1,4
1716415035,2747,1,4
1716415040,150,1,4
1716415045,85,1,4
1716415050,87,1,4
1716415055,86,1,4
1716415060,84,1,4
1716415065,84,1,4
1716415070,2359,1,4
1716415075,1033,1,4
1716415080,295,1,4
1716415085,248,1,4
1716415090,205,1,4
1716415095,143,1,4
1716415100,596,1,4
1716415105,712,1,4
1716415110,239,1,4
1716415115,126,1,4
1716415120,243,1,4
1716415125,3491,1,4
1716415130,3146,1,4
1716415135,699,1,4
1716415140,458,1,4
1716415145,115,1,4
1716415150,105,1,4
1716415155,883,1,4
1716415160,211,1,4
1716415165,186,1,4
1716415170,360,1,4
1716415175,297,1,4
1716415180,363,1,4
1716415185,170,1,4
1716415190,260,1,4
1716415195,226,1,4
1716415200,596,1,4
1716415205,149,1,4
1716415210,135,1,4
1716415215,114,1,4
1716415220,360,1,4
1716415225,443,1,4
1716415230,792,1,4
1716415235,279,1,4
1716415240,126,1,4
1716415245,338,1,4
1716415250,635,1,4
1716415255,182,1,4
1716415260,223,1,4
1716415265,240,1,4
1716415270,321,1,4
1716415275,283,1,4
1716415280,194,1,4
1716415285,1246,1,4
1716415290,202,1,4
1716415295,445,1,4
1716415300,102,1,4
1716415305,94,1,4
1716415310,689,1,4
1716415315,2840,1,4
1716415320,420,1,4
1716415325,357,1,4
1716415330,813,1,4
1716415335,102,1,4
1716415340,114,1,4
1716415345,930,1,4
1716415350,206,1,4
1716415355,431,1,4
1716415360,237,1,4
1716415365,139,1,4
1716415370,480,1,4
1716415375,493,1,4
1716415380,225,1,4
1716415385,172,1,4
1716415390,153,1,4
1716415395,166,1,4
1716415402,164,1,4
1716415407,1111,1,4
1716415412,621,1,4
1716415417,252,1,4
1716415422,926,1,4
1716415427,6445,1,4
1716415432,8985,1,4
1716415437,6007,1,4
1716415442,193,1,4
1716415447,143,1,4
1716415452,180,1,4
1716415457,119,1,4
1716415462,150,1,4
1716415467,345,1,4
1716415472,223,1,4
1716415477,251,1,4
1716415482,234,1,4
1716415487,377,1,4
1716415492,106,1,4
1716415497,773,1,4
1716415502,194,1,4
1716415507,238,1,4
1716415512,307,1,4
1716415517,334,1,4
1716415522,447,1,4
1716415527,288,1,4
1716415532,277,1,4
1716415537,883,1,4
1716415542,490,1,4
1716415547,182,1,4
1716415552,268,1,4
1716415557,255,1,4
1716415562,108,1,4
1716415567,109,1,4
1716415572,100,1,4
1716415577,175,1,4
1716415582,208,1,4
1716415587,167,1,4
1716415592,114,1,4
1716415597,179,1,4
1716415602,150,1,4
1716415607,117,1,4
1716415612,319,1,4
1716415617,304,1,4
1716415622,2184,1,4
1716415627,131,1,4
1716415632,118,1,4
1716415637,127,1,4
1716415642,111,1,4
1716415647,122,1,4
1716415652,1639,1,4
1716415657,288,1,4
1716415662,102,1,4
1716415667,3595,1,4
1716415672,11366,1,4
1716415677,10587,1,4
1716415682,934,1,4
1716415687,808,1,4
1716415692,317,1,4
1716415697,122,1,4
1716415702,114,1,4
1716415707,994,1,4
1716415712,124,1,4
1716415717,121,1,4
1716415722,128,1,4
1716415727,137,1,4
1716415732,137,1,4
1716415737,210,1,4
1716415742,125,1,4
1716415747,142,1,4
1716415752,1021,1,4
1716415757,791,1,4
1716415762,107,1,4
1716415767,113,1,4
1716415772,123,1,4
1716415777,573,1,4
1716415782,197,1,4
1716415787,109,1,4
1716415792,239,1,4
1716415797,193,1,4
1716415802,361,1,4
1716415807,411,1,4
1716415812,281,1,4
1716415817,115,1,4
1716415822,1419,1,4
1716415827,204,1,4
1716415832,308,1,4
1716415837,5463,1,4
1716415842,4688,1,4
1716415847,2703,1,4
1716415852,2431,1,4
1716415857,3644,1,4
1716415862,3846,1,4
1716415867,6900,1,4
1716415872,1917,1,4
1716415877,10763,1,4
1716415882,14651,1,4
1716415887,1654,1,4
1716415892,63,1,4
1716415897,47,1,4
1716415902,161,1,4
1716415907,518,1,4
1716415912,837,1,4
1716415917,95,1,4
1716415922,45,1,4
1716415927,47,1,4
1716415932,47,1,4
1716415937,48,1,4
1716415942,279,1,4
1716415947,124,1,4
1716415952,45,1,4
1716415957,44,1,4
1716415962,69,1,4
1716415967,311,1,4
1716415972,40,1,4
1716415977,43,1,4
1716415982,214,1,4
1716415987,49,1,4
1716415992,43,1,4
1716415997,46,1,4
1716416002,48,1,4
1716416007,44,1,4
1716416012,45,1,4
1716416017,42,1,4
1716416022,41,1,4
1716416027,48,1,4
1716416032,44,1,4
1716416037,48,1,4
1716416042,47,1,4
1716416047,42,1,4
1716416052,42,1,4
1716416057,47,1,4
1716416062,51,1,4
1716416067,139,1,4
1716416072,41,1,4
1716416077,46,1,4
1716416082,45,1,4
1716416087,46,1,4
1716416092,41,1,4
1716416097,47,1,4
1716416102,45,1,4
1716416107,47,1,4
1716416112,52,1,4
1716416117,47,1,4
1716416122,46,1,4
1716416127,42,1,4
1716416132,49,1,4
1716416137,47,1,4
1716416142,48,1,4
1716416147,57,1,4
1716416152,49,1,4
1716416157,51,1,4
1716416162,43,1,4
1716416167,49,1,4
1716416172,44,1,4
1716416177,45,1,4
1716416182,51,1,4
1716416187,46,1,4
1716416192,66,1,4
1716416197,57,1,4
1716416202,118,1,4
1716416207,66,1,4
1716416212,39,1,4
1716416217,47,1,4
1716416222,48,1,4
1716416227,51,1,4
1716416232,47,1,4
1716416237,66,1,4
1716416242,69,1,4
1716416247,45,1,4
1716416252,44,1,4
1716416257,60,1,4
1716416262,141,1,4
1716416267,190,1,4
1716416272,48,1,4
1716416277,42,1,4
1716416282,43,1,4
1716416287,44,1,4
1716416292,50,1,4
1716416297,59,1,4
1716416302,62,1,4
1716416307,42,1,4
1716416312,45,1,4
1716416317,43,1,4
1716416322,43,1,4
1716416327,45,1,4
1716416332,45,1,4
1716416337,45,1,4
1716416342,46,1,4
1716416347,45,1,4
1716416352,46,1,4
1716416357,47,1,4
1716416362,40,1,4
1716416367,47,1,4
1716416372,67,1,4
1716416377,190,1,4
1716416382,51,1,4
1716416387,51,1,4
1716416392,73,1,4
1716416397,43,1,4
1716416402,42,1,4
1716416407,42,1,4
1716416412,40,1,4
1716416417,45,1,4
1716416422,45,1,4
1716416427,47,1,4
1716416432,42,1,4
1716416437,50,1,4
1716416442,269,1,4
1716416447,214,1,4
1716416452,50,1,4
1716416457,43,1,4
1716416462,42,1,4
1716416467,45,1,4
1716416472,45,1,4
1716416477,44,1,4
1716416482,52,1,4
1716416487,47,1,4
1716416492,42,1,4
1716416497,40,1,4
1716416502,43,1,4
1716416507,221,1,4
1716416512,75,1,4
1716416517,42,1,4
1716416522,43,1,4
1716416527,45,1,4
1716416532,40,1,4
1716416537,46,1,4
1716416542,41,1,4
1716416547,45,1,4
1716416552,43,1,4
1716416557,43,1,4
1716416562,48,1,4
1716416567,39,1,4
1716416572,44,1,4
1716416577,44,1,4
1716416582,44,1,4
1716416587,42,1,4
1716416592,43,1,4
1716416597,41,1,4
1716416602,44,1,4
1716416607,42,1,4
1716416612,43,1,4
1716416617,45,1,4
1716416622,41,1,4
1716416627,43,1,4
1716416632,44,1,4
1716416637,41,1,4
1716416642,47,1,4
1716416647,58,1,4
1716416652,39,1,4
1716416657,42,1,4
1716416662,39,1,4
1716416667,42,1,4
1716416672,45,1,4
1716416677,46,1,4
1716416682,44,1,4
1716416687,41,1,4
1716416692,85,1,4
1716416697,44,1,4
1716416702,45,1,4
1716416707,41,1,4
1716416712,45,1,4
1716416717,45,1,4
1716416722,40,1,4
1716416727,49,1,4
1716416732,45,1,4
1716416737,40,1,4
1716416742,44,1,4
1716416747,42,1,4
1716416752,37,1,4
1716416757,40,1,4
1716416762,44,1,4
1716416767,43,1,4
1716416772,41,1,4
1716416777,43,1,4
1716416782,41,1,4
1716416787,43,1,4
1716416792,43,1,4
1716416797,60,1,4
1716416802,72,1,4
1716416807,71,1,4
1716416812,111,1,4
1716416817,52,1,4
1716416822,41,1,4
1716416827,46,1,4
1716416832,44,1,4
1716416837,48,1,4
1716416842,53,1,4
1716416847,43,1,4
1716416852,47,1,4
1716416857,44,1,4
1716416862,43,1,4
1716416867,42,1,4
1716416872,49,1,4
1716416877,43,1,4
1716416882,47,1,4
1716416887,50,1,4
1716416892,44,1,4
1716416897,44,1,4
1716416902,44,1,4
1716416907,42,1,4
1716416912,42,1,4
1716416917,43,1,4
1716416922,110,1,4
1716416927,44,1,4
1716416932,41,1,4
1716416937,41,1,4
1716416942,48,1,4
1716416947,46,1,4
1716416952,44,1,4
1716416957,44,1,4
1716416962,40,1,4
1716416967,42,1,4
1716416972,45,1,4
1716416977,40,1,4
1716416982,40,1,4
1716416987,40,1,4
1716416992,52,1,4
1716416997,43,1,4
1716417002,43,1,4
1716417007,44,1,4
1716417012,44,1,4
1716417017,42,1,4
1716417022,43,1,4
1716417027,44,1,4
1716417032,48,1,4
1716417037,68,1,4
1716417042,56,1,4
1716417047,345,1,4
1716417052,949,1,4
1716417057,737,1,4
1716417062,805,1,4
1716417067,185,1,4
1716417072,66,1,4
1716417077,55,1,4
1716417082,49,1,4
1716417087,41,1,4
1716417092,45,1,4
1716417097,44,1,4
1716417102,46,1,4
1716417107,44,1,4
1716417112,45,1,4
1716417117,46,1,4
1716417122,42,1,4
1716417127,41,1,4
1716417132,47,1,4
1716417137,63,1,4
1716417142,43,1,4
1716417147,55,1,4
1716417152,43,1,4
1716417157,38,1,4
1716417162,43,1,4
1716417167,47,1,4
1716417172,42,1,4
1716417177,45,1,4
1716417182,45,1,4
1716417187,43,1,4
1716417192,43,1,4
1716417197,38,1,4
1716417202,42,1,4
1716417207,44,1,4
1716417212,50,1,4
1716417217,172,1,4
1716417222,62,1,4
1716417227,47,1,4
1716417232,48,1,4
1716417237,44,1,4
1716417242,47,1,4
1716417247,42,1,4
1716417252,41,1,4
1716417257,41,1,4
1716417262,47,1,4
1716417267,45,1,4
1716417272,42,1,4
1716417277,42,1,4
1716417282,40,1,4
1716417287,46,1,4
1716417292,45,1,4
1716417297,44,1,4
1716417302,41,1,4
1716417307,41,1,4
1716417312,45,1,4
1716417317,47,1,4
1716417322,48,1,4
1716417327,49,1,4
1716417332,45,1,4
1716417337,44,1,4
1716417342,46,1,4
1716417347,45,1,4
1716417352,44,1,4
1716417357,42,1,4
1716417362,46,1,4
1716417367,44,1,4
1716417372,42,1,4
1716417377,46,1,4
1716417382,47,1,4
1716417387,41,1,4
1716417392,50,1,4
1716417397,45,1,4
1716417402,44,1,4
1716417407,42,1,4
1716417412,42,1,4
1716417417,44,1,4
1716417422,42,1,4
1716417427,255,1,4
1716417432,43,1,4
1716417437,47,1,4
1716417442,47,1,4
1716417447,45,1,4
1716417452,48,1,4
1716417457,43,1,4
1716417462,42,1,4
1716417467,41,1,4
1716417472,49,1,4
1716417477,46,1,4
1716417482,44,1,4
1716417487,40,1,4
1716417492,39,1,4
1716417497,48,1,4
1716417502,49,1,4
1716417507,47,1,4
1716417512,45,1,4
1716417517,45,1,4
1716417522,46,1,4
1716417527,44,1,4
1716417532,43,1,4
1716417537,49,1,4
1716417542,48,1,4
1716417547,43,1,4
1716417552,41,1,4
1716417557,42,1,4
1716417562,47,1,4
1716417567,46,1,4
1716417572,47,1,4
1716417577,42,1,4
1716417582,49,1,4
1716417587,60,1,4
1716417592,44,1,4
1716417597,43,1,4
1716417602,45,1,4
1716417607,47,1,4
1716417612,44,1,4
1716417617,44,1,4
1716417622,40,1,4
1716417627,44,1,4
1716417632,43,1,4
1716417637,55,1,4
1716417642,45,1,4
1716417647,43,1,4
1716417652,41,1,4
1716417657,61,1,4
1716417662,46,1,4
1716417667,69,1,4
1716417672,57,1,4
1716417677,43,1,4
1716417682,47,1,4
1716417687,44,1,4
1716417692,45,1,4
1716417697,50,1,4
1716417702,77,1,4
1716417707,299,1,4
1716417712,105,1,4
1716417717,67,1,4
1716417722,45,1,4
1716417727,45,1,4
1716417732,42,1,4
1716417737,43,1,4
1716417742,47,1,4
1716417747,45,1,4
1716417752,45,1,4
1716417757,53,1,4
1716417762,56,1,4
1716417767,43,1,4
1716417772,46,1,4
1716417777,45,1,4
1716417782,42,1,4
1716417787,47,1,4
1716417792,45,1,4
1716417797,44,1,4
1716417802,49,1,4
1716417807,46,1,4
1716417812,46,1,4
1716417817,44,1,4
1716417822,47,1,4
1716417827,42,1,4
1716417832,55,1,4
1716417837,51,1,4
1716417842,41,1,4
1716417847,55,1,4
1716417852,42,1,4
1716417857,41,1,4
1716417862,47,1,4
1716417867,46,1,4
1716417872,42,1,4
1716417877,43,1,4
1716417882,45,1,4
1716417887,45,1,4
1716417892,42,1,4
1716417897,90,1,4
1716417902,47,1,4
1716417907,43,1,4
1716417912,48,1,4
1716417917,64,1,4
1716417922,52,1,4
1716417927,47,1,4
1716417932,46,1,4
1716417937,46,1,4
1716417942,48,1,4
1716417947,45,1,4
1716417952,66,1,4
1716417957,46,1,4
1716417962,43,1,4
1716417967,45,1,4
1716417972,40,1,4
1716417977,47,1,4
1716417982,50,1,4
1716417987,48,1,4
1716417992,47,1,4
1716417997,48,1,4
1716418002,47,1,4
1716418007,44,1,4
1716418012,45,1,4
1716418017,47,1,4
1716418022,56,1,4
1716418027,46,1,4
1716418032,45,1,4
1716418037,42,1,4
1716418042,39,1,4
1716418047,46,1,4
1716418052,46,1,4
1716418057,47,1,4
1716418062,47,1,4
1716418067,51,1,4
1716418072,56,1,4
1716418077,39,1,4
1716418082,42,1,4
1716418087,59,1,4
1716418092,47,1,4
1716418097,43,1,4
1716418102,45,1,4
1716418107,45,1,4
1716418112,46,1,4
1716418117,59,1,4
1716418122,44,1,4
1716418127,44,1,4
1716418132,43,1,4
1716418137,52,1,4
1716418142,45,1,4
1716418147,43,1,4
1716418152,43,1,4
1716418157,45,1,4
1716418162,46,1,4
1716418167,46,1,4
1716418172,47,1,4
1716418177,44,1,4
1716418182,46,1,4
1716418187,44,1,4
1716418192,48,1,4
1716418197,50,1,4
1716418202,44,1,4
1716418207,45,1,4
1716418212,43,1,4
1716418217,44,1,4
1716418222,50,1,4
1716418227,42,1,4
1716418232,50,1,4
1716418237,45,1,4
1716418242,44,1,4
1716418247,55,1,4
1716418252,55,1,4
1716418257,43,1,4
1716418262,56,1,4
1716418267,50,1,4
1716418272,42,1,4
1716418277,43,1,4
1716418282,47,1,4
1716418287,43,1,4
1716418292,46,1,4
1716418297,56,1,4
1716418302,45,1,4
1716418307,43,1,4
1716418312,43,1,4
1716418317,53,1,4
1716418322,44,1,4
1716418327,43,1,4
1716418332,43,1,4
1716418337,45,1,4
1716418342,45,1,4
1716418347,45,1,4
1716418352,47,1,4
1716418357,46,1,4
1716418362,48,1,4
1716418367,42,1,4
1716418372,60,1,4
1716418377,51,1,4
1716418382,43,1,4
1716418387,46,1,4
1716418392,47,1,4
1716418397,46,1,4
1716418402,54,1,4
1716418407,48,1,4
1716418412,81,1,4
1716418417,194,1,4
1716418422,61,1,4
1716418427,48,1,4
1716418432,53,1,4
1716418437,56,1,4
1716418442,44,1,4
1716418447,45,1,4
1716418452,42,1,4
1716418457,41,1,4
1716418462,47,1,4
1716418467,43,1,4
1716418472,50,1,4
1716418477,49,1,4
1716418482,43,1,4
1716418487,44,1,4
1716418492,43,1,4
1716418497,46,1,4
1716418502,53,1,4
1716418507,42,1,4
1716418512,48,1,4
1716418517,54,1,4
1716418522,45,1,4
1716418527,51,1,4
1716418532,44,1,4
1716418537,44,1,4
1716418542,55,1,4
1716418547,46,1,4
1716418552,47,1,4
1716418557,47,1,4
1716418562,45,1,4
1716418567,45,1,4
1716418572,55,1,4
1716418577,42,1,4
1716418582,42,1,4
1716418587,44,1,4
1716418592,44,1,4
1716418597,47,1,4
1716418602,46,1,4
1716418607,56,1,4
1716418612,47,1,4
1716418617,44,1,4
1716418622,48,1,4
1716418627,43,1,4
1716418632,47,1,4
1716418637,55,1,4
1716418642,43,1,4
1716418647,47,1,4
1716418652,45,1,4
1716418657,42,1,4
1716418662,46,1,4
1716418667,65,1,4
1716418672,60,1,4
1716418677,42,1,4
1716418682,45,1,4
1716418687,43,1,4
1716418692,45,1,4
1716418697,43,1,4
1716418702,46,1,4
1716418707,44,1,4
1716418712,39,1,4
1716418717,46,1,4
1716418722,59,1,4
1716418727,45,1,4
1716418732,47,1,4
1716418737,41,1,4
1716418742,42,1,4
1716418747,49,1,4
1716418752,48,1,4
1716418757,46,1,4
1716418762,45,1,4
1716418767,47,1,4
1716418772,48,1,4
1716418777,46,1,4
1716418782,50,1,4
1716418787,52,1,4
1716418792,49,1,4
1716418797,44,1,4
1716418802,39,1,4
1716418807,47,1,4
1716418812,47,1,4
1716418817,57,1,4
1716418822,47,1,4
1716418827,40,1,4
1716418832,46,1,4
1716418837,46,1,4
1716418842,45,1,4
1716418847,47,1,4
1716418852,49,1,4
1716418857,43,1,4
1716418862,48,1,4
1716418867,45,1,4
1716418872,43,1,4
1716418877,47,1,4
1716418882,48,1,4
1716418887,73,1,4
1716418892,61,1,4
1716418897,44,1,4
1716418902,41,1,4
1716418907,39,1,4
1716418912,46,1,4
1716418917,97,1,4
1716418922,46,1,4
1716418927,48,1,4
1716418932,43,1,4
1716418937,47,1,4
1716418942,44,1,4
1716418947,43,1,4
1716418952,45,1,4
1716418957,47,1,4
1716418962,46,1,4
1716418967,44,1,4
1716418972,46,1,4
1716418977,47,1,4
1716418982,47,1,4
1716418987,48,1,4
1716418992,41,1,4
1716418997,48,1,4
1716419002,56,1,4
1716419007,44,1,4
1716419012,54,1,4
1716419017,43,1,4
1716419022,43,1,4
1716419027,43,1,4
1716419032,41,1,4
1716419037,44,1,4
1716419042,45,1,4
1716419047,46,1,4
1716419052,48,1,4
1716419057,41,1,4
1716419062,48,1,4
1716419067,48,1,4
1716419072,40,1,4
1716419077,43,1,4
1716419082,49,1,4
1716419087,41,1,4
1716419092,45,1,4
1716419097,46,1,4
1716419102,45,1,4
1716419107,43,1,4
1716419112,44,1,4
1716419117,46,1,4
1716419122,50,1,4
1716419127,46,1,4
1716419132,48,1,4
1716419137,46,1,4
1716419142,46,1,4
1716419147,44,1,4
1716419152,45,1,4
1716419157,50,1,4
1716419162,44,1,4
1716419167,45,1,4
1716419172,47,1,4
1716419177,46,1,4
1716419182,49,1,4
1716419187,40,1,4
1716419192,50,1,4
1716419197,46,1,4
1716419202,43,1,4
1716419207,47,1,4
1716419212,51,1,4
1716419217,116,1,4
1716419222,304,1,4
1716419227,281,1,4
1716419232,93,1,4
1716419237,47,1,4
1716419242,47,1,4
1716419247,44,1,4
1716419252,40,1,4
1716419257,42,1,4
1716419262,45,1,4
1716419267,48,1,4
1716419272,39,1,4
1716419277,43,1,4
1716419282,47,1,4
1716419287,43,1,4
1716419292,49,1,4
1716419297,47,1,4
1716419302,45,1,4
1716419307,48,1,4
1716419312,45,1,4
1716419317,41,1,4
1716419322,45,1,4
1716419327,42,1,4
1716419332,40,1,4
1716419337,43,1,4
1716419342,46,1,4
1716419347,46,1,4
1716419352,41,1,4
1716419357,41,1,4
1716419362,46,1,4
1716419367,45,1,4
1716419372,42,1,4
1716419377,49,1,4
1716419382,40,1,4
1716419387,42,1,4
1716419392,46,1,4
1716419397,103,1,4
1716419402,118,1,4
1716419407,55,1,4
1716419412,45,1,4
1716419417,47,1,4
1716419422,46,1,4
1716419427,50,1,4
1716419432,45,1,4
1716419437,45,1,4
1716419442,46,1,4
1716419447,44,1,4
1716419452,42,1,4
1716419457,51,1,4
1716419462,45,1,4
1716419467,44,1,4
1716419472,47,1,4
1716419477,45,1,4
1716419482,42,1,4
1716419487,45,1,4
1716419492,45,1,4
1716419497,43,1,4
1716419502,44,1,4
1716419507,45,1,4
1716419512,43,1,4
1716419517,46,1,4
1716419522,53,1,4
1716419527,47,1,4
1716419532,46,1,4
1716419537,40,1,4
1716419542,41,1,4
1716419547,47,1,4
1716419552,46,1,4
1716419557,45,1,4
1716419562,46,1,4
1716419567,43,1,4
1716419572,44,1,4
1716419577,42,1,4
1716419582,42,1,4
1716419587,50,1,4
1716419592,41,1,4
1716419597,45,1,4
1716419602,45,1,4
1716419607,44,1,4
1716419612,49,1,4
1716419617,42,1,4
1716419622,43,1,4
1716419627,47,1,4
1716419632,45,1,4
1716419637,45,1,4
1716419642,43,1,4
1716419647,44,1,4
1716419652,45,1,4
1716419657,57,1,4
1716419662,42,1,4
1716419667,43,1,4
1716419672,48,1,4
1716419677,43,1,4
1716419682,40,1,4
1716419687,57,1,4
1716419692,44,1,4
1716419697,47,1,4
1716419702,43,1,4
1716419707,42,1,4
1716419712,44,1,4
1716419717,40,1,4
1716419722,42,1,4
1716419727,46,1,4
1716419732,43,1,4
1716419737,46,1,4
1716419742,72,1,4
1716419747,264,1,4
1716419752,48,1,4
1716419757,44,1,4
1716419762,42,1,4
1716419767,45,1,4
1716419772,44,1,4
1716419777,44,1,4
1716419782,43,1,4
1716419787,44,1,4
1716419792,44,1,4
1716419797,52,1,4
1716419802,46,1,4
1716419807,41,1,4
1716419812,44,1,4
1716419817,46,1,4
1716419822,48,1,4
1716419827,43,1,4
1716419832,45,1,4
1716419837,62,1,4
1716419842,42,1,4
1716419847,45,1,4
1716419852,42,1,4
1716419857,47,1,4
1716419862,44,1,4
1716419867,44,1,4
1716419872,44,1,4
1716419877,45,1,4
1716419882,42,1,4
