timestamp,value,quality_indicator
1716370374,other,2
1716370376,other,3
1716370381,other,2
1716370383,rest,2
1716370384,rest,3
1716370386,rest,4
1716370541,rest,3
1716370544,rest,2
1716370551,rest,3
1716370553,rest,4
1716370615,rest,3
1716370617,rest,2
1716370624,rest,3
1716370626,rest,4
1716370649,rest,3
1716370651,rest,2
1716370652,other,2
1716370654,other,3
1716370658,other,2
1716370660,rest,2
1716370661,rest,3
1716370663,rest,4
1716370671,rest,3
1716370673,rest,2
1716370674,other,2
1716370676,other,3
1716370678,other,4
1716370687,other,3
1716370689,other,2
1716370691,rest,2
1716370692,rest,3
1716370694,rest,4
1716370707,rest,3
1716370709,rest,2
1716370710,other,2
1716370712,other,3
1716370716,other,2
1716370718,rest,2
1716370719,rest,3
1716370721,rest,4
1716370781,rest,3
1716370785,rest,2
1716370786,other,2
1716370791,rest,2
1716370792,rest,3
1716370796,rest,4
1716370826,rest,3
1716370828,rest,2
1716370829,other,2
1716370835,rest,2
1716370836,rest,3
1716370838,rest,4
1716370845,rest,3
1716370847,rest,2
1716370848,other,2
1716370850,other,3
1716370865,other,2
1716370867,rest,2
1716370868,rest,3
1716370870,rest,4
1716370892,rest,3
1716370894,rest,2
1716370895,other,2
1716370902,rest,2
1716370903,rest,3
1716370905,rest,4
1716370908,rest,3
1716370910,rest,2
1716370911,other,2
1716370913,other,3
1716370918,other,2
1716370920,rest,2
1716370921,rest,3
1716370923,rest,4
1716370937,rest,3
1716370939,rest,2
1716370940,other,2
1716370942,other,3
1716370944,other,4
1716370959,other,3
1716370961,other,2
1716370963,rest,2
1716370965,rest,3
1716370967,rest,4
1716370971,rest,3
1716370973,rest,2
1716370976,cycle,1
1716370977,cycle,2
1716370979,cycle,3
1716370981,cycle,4
1716370985,cycle,3
1716370987,cycle,2
1716370989,rest,2
1716370990,rest,3
1716370992,rest,4
1716370998,rest,3
1716371007,rest,4
1716371028,rest,3
1716371037,rest,4
1716371041,rest,3
1716371047,rest,2
1716371048,other,2
1716371052,other,3
1716371056,other,2
1716371058,rest,2
1716371059,rest,3
1716371061,rest,4
1716371084,rest,3
1716371086,rest,2
1716371087,other,2
1716371093,rest,2
1716371094,rest,3
1716371096,rest,4
1716371109,rest,3
1716371111,rest,2
1716371112,other,2
1716371114,other,3
1716371119,other,2
1716371121,rest,2
1716371122,rest,3
1716371124,rest,4
1716371147,rest,3
1716371156,rest,2
1716371157,rest,3
1716371167,rest,2
1716371168,other,2
1716371170,other,3
1716371172,other,4
1716371175,other,3
1716371177,other,2
1716371179,rest,2
1716371180,rest,3
1716371182,rest,4
1716371186,rest,3
1716371188,rest,2
1716371189,other,2
1716371195,rest,2
1716371196,rest,3
1716371198,rest,4
1716371204,rest,3
1716371214,rest,4
1716371218,rest,3
1716371220,rest,2
1716371221,other,2
1716371223,other,3
1716371227,other,2
1716371229,rest,2
1716371230,rest,3
1716371236,rest,2
1716371242,rest,3
1716371244,rest,4
1716371261,rest,3
1716371263,rest,2
1716371264,other,2
1716371266,other,3
1716371268,other,4
1716371274,other,3
1716371276,other,2
1716371278,rest,2
1716371279,rest,3
1716371281,rest,4
1716371294,rest,3
1716371296,rest,2
1716371297,other,2
1716371304,rest,2
1716371308,rest,3
1716371313,rest,2
1716371314,other,2
1716371315,rest,2
1716371316,rest,3
1716371333,rest,4
1716371335,rest,3
1716371337,rest,2
1716371338,other,2
1716371340,other,3
1716371344,other,2
1716371346,rest,2
1716371347,rest,3
1716371349,rest,4
1716371365,rest,3
1716371375,rest,4
1716371422,rest,3
1716371424,rest,2
1716371425,other,2
1716371427,other,3
1716371429,other,4
1716371432,other,3
1716371434,other,2
1716371436,rest,2
1716371438,rest,3
1716371440,rest,4
1716371444,rest,3
1716371453,rest,4
1716371468,rest,3
1716371470,rest,2
1716371471,other,2
1716371474,other,3
1716371477,other,4
1716371479,other,3
1716371481,other,2
1716371484,rest,2
1716371485,rest,3
1716371497,rest,4
1716371502,rest,3
1716371504,rest,2
1716371506,rest,1
1716371507,walk,1
1716371508,walk,2
1716371515,walk,1
1716371516,rest,1
1716371517,other,1
1716371518,other,2
1716371520,other,3
1716371522,other,4
1716371532,other,3
1716371545,other,2
1716371547,rest,2
1716371548,rest,3
1716371550,rest,4
1716371577,rest,3
1716371579,rest,2
1716371580,other,2
1716371587,rest,2
1716371588,rest,3
1716371590,rest,4
1716371592,rest,3
1716371594,rest,2
1716371595,other,2
1716371608,other,3
1716371610,other,4
1716371613,other,3
1716371615,other,2
1716371617,rest,2
1716371618,rest,3
1716371620,rest,4
1716371630,rest,3
1716371633,rest,2
1716371639,other,2
1716371646,other,3
1716371648,other,4
1716371650,other,3
1716371654,other,4
1716371656,other,3
1716371658,other,2
1716371661,rest,2
1716371662,rest,3
1716371664,rest,4
1716371666,rest,3
1716371668,rest,2
1716371669,other,2
1716371671,other,3
1716371675,other,2
1716371677,rest,2
1716371678,rest,3
1716371680,rest,4
1716371774,rest,3
1716371776,rest,2
1716371777,other,2
1716371779,other,3
1716371781,other,4
1716371792,other,3
1716371794,other,2
1716371796,rest,2
1716371797,rest,3
1716371799,rest,4
1716371805,rest,3
1716371807,rest,2
1716371808,other,2
1716371810,other,3
1716371812,other,4
1716371820,other,3
1716371822,other,2
1716371828,rest,2
1716371829,other,2
1716371834,rest,2
1716371836,rest,3
1716371838,rest,4
1716371852,rest,3
1716371854,rest,2
1716371855,cycle,2
1716371857,cycle,3
1716371859,cycle,4
1716371865,cycle,3
1716371867,cycle,2
1716371869,other,2
1716371886,rest,2
1716371891,other,2
1716371893,other,3
