timestamp,value,quality_indicator
1678808345,63,2
1678808346,0,0
1678808351,27,2
1678808352,28,2
1678808353,29,2
1678808356,32,2
1678808357,39,2
1678808358,0,0
1678808362,87,2
1678808363,0,0
1678808382,27,2
1678808383,26,2
1678808384,26,3
1678808385,24,3
1678808387,26,3
1678808389,29,3
1678808390,36,3
1678808391,54,2
1678808392,55,2
1678808395,44,2
1678808396,33,2
1678808397,32,2
1678808398,29,2
1678808400,0,0
1678808454,30,2
1678808458,29,2
1678808459,30,2
1678808460,29,2
1678808461,29,3
1678808463,22,3
1678808464,22,2
1678808467,0,0
1678808513,61,2
1678808514,0,0
1678808834,87,2
1678808835,30,2
1678808839,0,0
1678808845,30,2
1678808846,36,2
1678808847,0,0
1678808850,30,2
1678808851,0,0
1678808852,30,2
1678808853,31,2
1678808854,0,0
1678809031,25,2
1678809033,32,2
1678809034,60,2
1678809035,0,0
1678809238,37,2
1678809239,0,0
1678809240,36,2
1678809244,0,0
1678809251,94,2
1678809252,35,2
1678809255,31,2
1678809256,33,2
1678809259,36,2
1678809260,0,0
1678809265,52,2
1678809267,43,2
1678809269,37,2
1678809270,36,2
1678809271,29,2
1678809273,29,3
1678809274,30,3
1678809275,51,3
1678809277,53,3
1678809278,51,3
1678809279,51,2
1678809280,0,0
1678809299,68,2
1678809300,70,2
1678809304,0,0
1678809308,26,2
1678809312,37,2
1678809314,0,0
1678809319,47,2
1678809320,0,0
1678809335,28,2
1678809338,37,2
1678809339,47,2
1678809340,0,0
1678809439,64,2
1678809440,62,2
1678809442,61,3
1678809443,60,3
1678809444,57,3
1678809445,0,0
1678809449,52,2
1678809450,36,2
1678809451,52,2
1678809452,0,0
1678809461,56,2
1678809464,52,2
1678809465,0,0
1678809467,44,2
1678809468,0,0
1678809483,61,2
1678809485,57,3
1678809486,55,3
1678809487,53,3
1678809489,51,2
1678809491,34,2
1678809495,0,0
1678809510,33,2
1678809514,29,2
1678809516,29,3
1678809517,35,3
1678809518,36,2
1678809519,38,2
1678809521,0,0
1678809524,28,2
1678809525,25,2
1678809526,24,3
1678809527,23,3
1678809528,22,3
1678809531,31,2
1678809534,30,2
1678809537,37,2
1678809540,36,2
1678809541,25,2
1678809542,24,2
1678809543,0,0
1678809557,33,2
1678809559,31,2
1678809561,39,2
1678809566,38,2
1678809567,28,2
1678809570,46,2
1678809573,30,2
1678809574,30,3
1678809576,30,4
1678809577,30,3
1678809581,36,2
1678809582,38,2
1678809583,45,2
1678809584,53,2
1678809585,0,0
1678809586,45,2
1678809587,31,2
1678809588,28,2
1678809589,27,2
1678809590,0,0
1678809593,35,2
1678809594,53,2
1678809595,66,2
1678809598,67,2
1678809599,0,0
1678809603,25,2
1678809605,29,2
1678809607,60,2
1678809610,59,2
1678809612,59,3
1678809613,54,3
1678809614,0,0
1678809619,40,2
1678809620,42,2
1678809621,40,2
1678809622,0,0
1678809624,36,2
1678809625,24,2
1678809626,23,2
1678809629,34,2
1678809631,0,0
1678809633,34,2
1678809634,0,0
1678809638,41,2
1678809641,0,0
1678809643,31,2
1678809644,0,0
1678809646,31,2
1678809647,26,2
1678809651,0,0
1678809667,26,2
1678809669,29,2
1678809671,0,0
