timestamp_unix,timestamp_iso,participant_full_id,activity_class,missing_value_reason
1716771000000,2024-05-27T00:50:00Z,101-1-1-0005,still,
1716771060000,2024-05-27T00:51:00Z,101-1-1-0005,still,
1716771120000,2024-05-27T00:52:00Z,101-1-1-0005,still,
1716771180000,2024-05-27T00:53:00Z,101-1-1-0005,still,
1716771240000,2024-05-27T00:54:00Z,101-1-1-0005,still,
1716771300000,2024-05-27T00:55:00Z,101-1-1-0005,still,
1716771360000,2024-05-27T00:56:00Z,101-1-1-0005,still,
1716771420000,2024-05-27T00:57:00Z,101-1-1-0005,still,
1716771480000,2024-05-27T00:58:00Z,101-1-1-0005,still,
1716771540000,2024-05-27T00:59:00Z,101-1-1-0005,still,
1716771600000,2024-05-27T01:00:00Z,101-1-1-0005,still,
1716771660000,2024-05-27T01:01:00Z,101-1-1-0005,still,
1716771720000,2024-05-27T01:02:00Z,101-1-1-0005,still,
1716771780000,2024-05-27T01:03:00Z,101-1-1-0005,still,
1716771840000,2024-05-27T01:04:00Z,101-1-1-0005,still,
1716771900000,2024-05-27T01:05:00Z,101-1-1-0005,still,
1716771960000,2024-05-27T01:06:00Z,101-1-1-0005,still,
1716772020000,2024-05-27T01:07:00Z,101-1-1-0005,still,
1716772080000,2024-05-27T01:08:00Z,101-1-1-0005,still,
1716772140000,2024-05-27T01:09:00Z,101-1-1-0005,still,
1716772200000,2024-05-27T01:10:00Z,101-1-1-0005,still,
1716772260000,2024-05-27T01:11:00Z,101-1-1-0005,still,
1716772320000,2024-05-27T01:12:00Z,101-1-1-0005,still,
1716772380000,2024-05-27T01:13:00Z,101-1-1-0005,still,
1716772440000,2024-05-27T01:14:00Z,101-1-1-0005,still,
1716772500000,2024-05-27T01:15:00Z,101-1-1-0005,still,
1716772560000,2024-05-27T01:16:00Z,101-1-1-0005,still,
1716772620000,2024-05-27T01:17:00Z,101-1-1-0005,still,
1716772680000,2024-05-27T01:18:00Z,101-1-1-0005,still,
1716772740000,2024-05-27T01:19:00Z,101-1-1-0005,still,
1716772800000,2024-05-27T01:20:00Z,101-1-1-0005,still,
1716772860000,2024-05-27T01:21:00Z,101-1-1-0005,still,
1716772920000,2024-05-27T01:22:00Z,101-1-1-0005,still,
1716772980000,2024-05-27T01:23:00Z,101-1-1-0005,still,
1716773040000,2024-05-27T01:24:00Z,101-1-1-0005,still,
1716773100000,2024-05-27T01:25:00Z,101-1-1-0005,still,
1716773160000,2024-05-27T01:26:00Z,101-1-1-0005,still,
1716773220000,2024-05-27T01:27:00Z,101-1-1-0005,still,
1716773280000,2024-05-27T01:28:00Z,101-1-1-0005,still,
1716773340000,2024-05-27T01:29:00Z,101-1-1-0005,still,
1716773400000,2024-05-27T01:30:00Z,101-1-1-0005,still,
1716773460000,2024-05-27T01:31:00Z,101-1-1-0005,still,
1716773520000,2024-05-27T01:32:00Z,101-1-1-0005,still,
1716773580000,2024-05-27T01:33:00Z,101-1-1-0005,still,
1716773640000,2024-05-27T01:34:00Z,101-1-1-0005,still,
1716773700000,2024-05-27T01:35:00Z,101-1-1-0005,still,
1716773760000,2024-05-27T01:36:00Z,101-1-1-0005,still,
1716773820000,2024-05-27T01:37:00Z,101-1-1-0005,still,
1716773880000,2024-05-27T01:38:00Z,101-1-1-0005,still,
1716773940000,2024-05-27T01:39:00Z,101-1-1-0005,still,
1716774000000,2024-05-27T01:40:00Z,101-1-1-0005,still,
1716774060000,2024-05-27T01:41:00Z,101-1-1-0005,still,
1716774120000,2024-05-27T01:42:00Z,101-1-1-0005,still,
1716774180000,2024-05-27T01:43:00Z,101-1-1-0005,still,
1716774240000,2024-05-27T01:44:00Z,101-1-1-0005,still,
1716774300000,2024-05-27T01:45:00Z,101-1-1-0005,still,
1716774360000,2024-05-27T01:46:00Z,101-1-1-0005,still,
1716774420000,2024-05-27T01:47:00Z,101-1-1-0005,still,
1716774480000,2024-05-27T01:48:00Z,101-1-1-0005,still,
1716774540000,2024-05-27T01:49:00Z,101-1-1-0005,still,
1716774600000,2024-05-27T01:50:00Z,101-1-1-0005,still,
1716774660000,2024-05-27T01:51:00Z,101-1-1-0005,still,
1716774720000,2024-05-27T01:52:00Z,101-1-1-0005,still,
1716774780000,2024-05-27T01:53:00Z,101-1-1-0005,still,
1716774840000,2024-05-27T01:54:00Z,101-1-1-0005,still,
1716774900000,2024-05-27T01:55:00Z,101-1-1-0005,still,
1716774960000,2024-05-27T01:56:00Z,101-1-1-0005,still,
1716775020000,2024-05-27T01:57:00Z,101-1-1-0005,still,
1716775080000,2024-05-27T01:58:00Z,101-1-1-0005,still,
1716775140000,2024-05-27T01:59:00Z,101-1-1-0005,still,
1716775200000,2024-05-27T02:00:00Z,101-1-1-0005,still,
1716775260000,2024-05-27T02:01:00Z,101-1-1-0005,still,
1716775320000,2024-05-27T02:02:00Z,101-1-1-0005,still,
1716775380000,2024-05-27T02:03:00Z,101-1-1-0005,still,
1716775440000,2024-05-27T02:04:00Z,101-1-1-0005,still,
1716775500000,2024-05-27T02:05:00Z,101-1-1-0005,still,
1716775560000,2024-05-27T02:06:00Z,101-1-1-0005,still,
1716775620000,2024-05-27T02:07:00Z,101-1-1-0005,still,
1716775680000,2024-05-27T02:08:00Z,101-1-1-0005,still,
1716775740000,2024-05-27T02:09:00Z,101-1-1-0005,still,
1716775800000,2024-05-27T02:10:00Z,101-1-1-0005,still,
1716775860000,2024-05-27T02:11:00Z,101-1-1-0005,still,
1716775920000,2024-05-27T02:12:00Z,101-1-1-0005,still,
1716775980000,2024-05-27T02:13:00Z,101-1-1-0005,still,
1716776040000,2024-05-27T02:14:00Z,101-1-1-0005,still,
1716776100000,2024-05-27T02:15:00Z,101-1-1-0005,still,
1716776160000,2024-05-27T02:16:00Z,101-1-1-0005,still,
1716776220000,2024-05-27T02:17:00Z,101-1-1-0005,still,
1716776280000,2024-05-27T02:18:00Z,101-1-1-0005,still,
1716776340000,2024-05-27T02:19:00Z,101-1-1-0005,still,
1716776400000,2024-05-27T02:20:00Z,101-1-1-0005,still,
1716776460000,2024-05-27T02:21:00Z,101-1-1-0005,still,
1716776520000,2024-05-27T02:22:00Z,101-1-1-0005,still,
1716776580000,2024-05-27T02:23:00Z,101-1-1-0005,still,
1716776640000,2024-05-27T02:24:00Z,101-1-1-0005,still,
1716776700000,2024-05-27T02:25:00Z,101-1-1-0005,still,
1716776760000,2024-05-27T02:26:00Z,101-1-1-0005,still,
1716776820000,2024-05-27T02:27:00Z,101-1-1-0005,still,
1716776880000,2024-05-27T02:28:00Z,101-1-1-0005,still,
1716776940000,2024-05-27T02:29:00Z,101-1-1-0005,still,
1716777000000,2024-05-27T02:30:00Z,101-1-1-0005,still,
1716777060000,2024-05-27T02:31:00Z,101-1-1-0005,still,
1716777120000,2024-05-27T02:32:00Z,101-1-1-0005,still,
1716777180000,2024-05-27T02:33:00Z,101-1-1-0005,still,
1716777240000,2024-05-27T02:34:00Z,101-1-1-0005,still,
1716777300000,2024-05-27T02:35:00Z,101-1-1-0005,still,
1716777360000,2024-05-27T02:36:00Z,101-1-1-0005,still,
1716777420000,2024-05-27T02:37:00Z,101-1-1-0005,still,
1716777480000,2024-05-27T02:38:00Z,101-1-1-0005,still,
1716777540000,2024-05-27T02:39:00Z,101-1-1-0005,still,
1716777600000,2024-05-27T02:40:00Z,101-1-1-0005,still,
1716777660000,2024-05-27T02:41:00Z,101-1-1-0005,still,
1716777720000,2024-05-27T02:42:00Z,101-1-1-0005,still,
1716777780000,2024-05-27T02:43:00Z,101-1-1-0005,still,
1716777840000,2024-05-27T02:44:00Z,101-1-1-0005,still,
1716777900000,2024-05-27T02:45:00Z,101-1-1-0005,still,
1716777960000,2024-05-27T02:46:00Z,101-1-1-0005,still,
1716778020000,2024-05-27T02:47:00Z,101-1-1-0005,still,
1716778080000,2024-05-27T02:48:00Z,101-1-1-0005,still,
1716778140000,2024-05-27T02:49:00Z,101-1-1-0005,still,
1716778200000,2024-05-27T02:50:00Z,101-1-1-0005,still,
1716778260000,2024-05-27T02:51:00Z,101-1-1-0005,still,
1716778320000,2024-05-27T02:52:00Z,101-1-1-0005,still,
1716778380000,2024-05-27T02:53:00Z,101-1-1-0005,still,
1716778440000,2024-05-27T02:54:00Z,101-1-1-0005,still,
1716778500000,2024-05-27T02:55:00Z,101-1-1-0005,still,
1716778560000,2024-05-27T02:56:00Z,101-1-1-0005,still,
1716778620000,2024-05-27T02:57:00Z,101-1-1-0005,still,
1716778680000,2024-05-27T02:58:00Z,101-1-1-0005,still,
1716778740000,2024-05-27T02:59:00Z,101-1-1-0005,still,
1716778800000,2024-05-27T03:00:00Z,101-1-1-0005,still,
1716778860000,2024-05-27T03:01:00Z,101-1-1-0005,still,
1716778920000,2024-05-27T03:02:00Z,101-1-1-0005,still,
1716778980000,2024-05-27T03:03:00Z,101-1-1-0005,still,
1716779040000,2024-05-27T03:04:00Z,101-1-1-0005,still,
1716779100000,2024-05-27T03:05:00Z,101-1-1-0005,still,
1716779160000,2024-05-27T03:06:00Z,101-1-1-0005,still,
1716779220000,2024-05-27T03:07:00Z,101-1-1-0005,still,
1716779280000,2024-05-27T03:08:00Z,101-1-1-0005,still,
1716779340000,2024-05-27T03:09:00Z,101-1-1-0005,still,
1716779400000,2024-05-27T03:10:00Z,101-1-1-0005,still,
1716779460000,2024-05-27T03:11:00Z,101-1-1-0005,still,
1716779520000,2024-05-27T03:12:00Z,101-1-1-0005,still,
1716779580000,2024-05-27T03:13:00Z,101-1-1-0005,still,
1716779640000,2024-05-27T03:14:00Z,101-1-1-0005,still,
1716779700000,2024-05-27T03:15:00Z,101-1-1-0005,still,
1716779760000,2024-05-27T03:16:00Z,101-1-1-0005,still,
1716779820000,2024-05-27T03:17:00Z,101-1-1-0005,still,
1716779880000,2024-05-27T03:18:00Z,101-1-1-0005,still,
1716779940000,2024-05-27T03:19:00Z,101-1-1-0005,still,
1716780000000,2024-05-27T03:20:00Z,101-1-1-0005,still,
1716780060000,2024-05-27T03:21:00Z,101-1-1-0005,still,
1716780120000,2024-05-27T03:22:00Z,101-1-1-0005,still,
1716780180000,2024-05-27T03:23:00Z,101-1-1-0005,still,
1716780240000,2024-05-27T03:24:00Z,101-1-1-0005,still,
1716780300000,2024-05-27T03:25:00Z,101-1-1-0005,still,
1716780360000,2024-05-27T03:26:00Z,101-1-1-0005,still,
1716780420000,2024-05-27T03:27:00Z,101-1-1-0005,still,
1716780480000,2024-05-27T03:28:00Z,101-1-1-0005,still,
1716780540000,2024-05-27T03:29:00Z,101-1-1-0005,still,
1716780600000,2024-05-27T03:30:00Z,101-1-1-0005,still,
1716780660000,2024-05-27T03:31:00Z,101-1-1-0005,still,
1716780720000,2024-05-27T03:32:00Z,101-1-1-0005,still,
1716780780000,2024-05-27T03:33:00Z,101-1-1-0005,still,
1716780840000,2024-05-27T03:34:00Z,101-1-1-0005,still,
1716780900000,2024-05-27T03:35:00Z,101-1-1-0005,still,
1716780960000,2024-05-27T03:36:00Z,101-1-1-0005,still,
1716781020000,2024-05-27T03:37:00Z,101-1-1-0005,still,
1716781080000,2024-05-27T03:38:00Z,101-1-1-0005,still,
1716781140000,2024-05-27T03:39:00Z,101-1-1-0005,still,
1716781200000,2024-05-27T03:40:00Z,101-1-1-0005,still,
1716781260000,2024-05-27T03:41:00Z,101-1-1-0005,still,
1716781320000,2024-05-27T03:42:00Z,101-1-1-0005,still,
1716781380000,2024-05-27T03:43:00Z,101-1-1-0005,still,
1716781440000,2024-05-27T03:44:00Z,101-1-1-0005,still,
1716781500000,2024-05-27T03:45:00Z,101-1-1-0005,still,
1716781560000,2024-05-27T03:46:00Z,101-1-1-0005,still,
1716781620000,2024-05-27T03:47:00Z,101-1-1-0005,still,
1716781680000,2024-05-27T03:48:00Z,101-1-1-0005,still,
1716781740000,2024-05-27T03:49:00Z,101-1-1-0005,still,
1716781800000,2024-05-27T03:50:00Z,101-1-1-0005,generic,
1716781860000,2024-05-27T03:51:00Z,101-1-1-0005,still,
1716781920000,2024-05-27T03:52:00Z,101-1-1-0005,still,
1716781980000,2024-05-27T03:53:00Z,101-1-1-0005,still,
1716782040000,2024-05-27T03:54:00Z,101-1-1-0005,still,
1716782100000,2024-05-27T03:55:00Z,101-1-1-0005,still,
1716782160000,2024-05-27T03:56:00Z,101-1-1-0005,still,
1716782220000,2024-05-27T03:57:00Z,101-1-1-0005,still,
1716782280000,2024-05-27T03:58:00Z,101-1-1-0005,still,
1716782340000,2024-05-27T03:59:00Z,101-1-1-0005,still,
1716782400000,2024-05-27T04:00:00Z,101-1-1-0005,still,
1716782460000,2024-05-27T04:01:00Z,101-1-1-0005,generic,
1716782520000,2024-05-27T04:02:00Z,101-1-1-0005,generic,
1716782580000,2024-05-27T04:03:00Z,101-1-1-0005,generic,
1716782640000,2024-05-27T04:04:00Z,101-1-1-0005,generic,
1716782700000,2024-05-27T04:05:00Z,101-1-1-0005,generic,
1716782760000,2024-05-27T04:06:00Z,101-1-1-0005,generic,
1716782820000,2024-05-27T04:07:00Z,101-1-1-0005,generic,
1716782880000,2024-05-27T04:08:00Z,101-1-1-0005,generic,
1716782940000,2024-05-27T04:09:00Z,101-1-1-0005,generic,
1716783000000,2024-05-27T04:10:00Z,101-1-1-0005,walking,
1716783060000,2024-05-27T04:11:00Z,101-1-1-0005,walking,
1716783120000,2024-05-27T04:12:00Z,101-1-1-0005,generic,
1716783180000,2024-05-27T04:13:00Z,101-1-1-0005,generic,
1716783240000,2024-05-27T04:14:00Z,101-1-1-0005,generic,
1716783300000,2024-05-27T04:15:00Z,101-1-1-0005,walking,
1716783360000,2024-05-27T04:16:00Z,101-1-1-0005,still,
1716783420000,2024-05-27T04:17:00Z,101-1-1-0005,still,
1716783480000,2024-05-27T04:18:00Z,101-1-1-0005,still,
1716783540000,2024-05-27T04:19:00Z,101-1-1-0005,still,
1716783600000,2024-05-27T04:20:00Z,101-1-1-0005,still,
1716783660000,2024-05-27T04:21:00Z,101-1-1-0005,still,
1716783720000,2024-05-27T04:22:00Z,101-1-1-0005,still,
1716783780000,2024-05-27T04:23:00Z,101-1-1-0005,still,
1716783840000,2024-05-27T04:24:00Z,101-1-1-0005,still,
1716783900000,2024-05-27T04:25:00Z,101-1-1-0005,still,
1716783960000,2024-05-27T04:26:00Z,101-1-1-0005,still,
1716784020000,2024-05-27T04:27:00Z,101-1-1-0005,generic,
1716784080000,2024-05-27T04:28:00Z,101-1-1-0005,still,
1716784140000,2024-05-27T04:29:00Z,101-1-1-0005,still,
1716784200000,2024-05-27T04:30:00Z,101-1-1-0005,still,
1716784260000,2024-05-27T04:31:00Z,101-1-1-0005,still,
1716784320000,2024-05-27T04:32:00Z,101-1-1-0005,still,
1716784380000,2024-05-27T04:33:00Z,101-1-1-0005,still,
1716784440000,2024-05-27T04:34:00Z,101-1-1-0005,still,
1716784500000,2024-05-27T04:35:00Z,101-1-1-0005,still,
1716784560000,2024-05-27T04:36:00Z,101-1-1-0005,generic,
1716784620000,2024-05-27T04:37:00Z,101-1-1-0005,still,
1716784680000,2024-05-27T04:38:00Z,101-1-1-0005,still,
1716784740000,2024-05-27T04:39:00Z,101-1-1-0005,still,
1716784800000,2024-05-27T04:40:00Z,101-1-1-0005,still,
1716784860000,2024-05-27T04:41:00Z,101-1-1-0005,still,
1716784920000,2024-05-27T04:42:00Z,101-1-1-0005,still,
1716784980000,2024-05-27T04:43:00Z,101-1-1-0005,walking,
1716785040000,2024-05-27T04:44:00Z,101-1-1-0005,generic,
1716785100000,2024-05-27T04:45:00Z,101-1-1-0005,still,
1716785160000,2024-05-27T04:46:00Z,101-1-1-0005,still,
1716785220000,2024-05-27T04:47:00Z,101-1-1-0005,walking,
1716785280000,2024-05-27T04:48:00Z,101-1-1-0005,still,
1716785340000,2024-05-27T04:49:00Z,101-1-1-0005,walking,
1716785400000,2024-05-27T04:50:00Z,101-1-1-0005,still,
1716785460000,2024-05-27T04:51:00Z,101-1-1-0005,generic,
1716785520000,2024-05-27T04:52:00Z,101-1-1-0005,still,
1716785580000,2024-05-27T04:53:00Z,101-1-1-0005,still,
1716785640000,2024-05-27T04:54:00Z,101-1-1-0005,still,
1716785700000,2024-05-27T04:55:00Z,101-1-1-0005,generic,
1716785760000,2024-05-27T04:56:00Z,101-1-1-0005,generic,
1716785820000,2024-05-27T04:57:00Z,101-1-1-0005,generic,
1716785880000,2024-05-27T04:58:00Z,101-1-1-0005,walking,
1716785940000,2024-05-27T04:59:00Z,101-1-1-0005,walking,
1716786000000,2024-05-27T05:00:00Z,101-1-1-0005,generic,
1716786060000,2024-05-27T05:01:00Z,101-1-1-0005,generic,
1716786120000,2024-05-27T05:02:00Z,101-1-1-0005,generic,
1716786180000,2024-05-27T05:03:00Z,101-1-1-0005,generic,
1716786240000,2024-05-27T05:04:00Z,101-1-1-0005,generic,
1716786300000,2024-05-27T05:05:00Z,101-1-1-0005,walking,
1716786360000,2024-05-27T05:06:00Z,101-1-1-0005,walking,
1716786420000,2024-05-27T05:07:00Z,101-1-1-0005,generic,
1716786480000,2024-05-27T05:08:00Z,101-1-1-0005,generic,
1716786540000,2024-05-27T05:09:00Z,101-1-1-0005,generic,
1716786600000,2024-05-27T05:10:00Z,101-1-1-0005,walking,
1716786660000,2024-05-27T05:11:00Z,101-1-1-0005,generic,
1716786720000,2024-05-27T05:12:00Z,101-1-1-0005,generic,
1716786780000,2024-05-27T05:13:00Z,101-1-1-0005,generic,
1716786840000,2024-05-27T05:14:00Z,101-1-1-0005,generic,
1716786900000,2024-05-27T05:15:00Z,101-1-1-0005,generic,
1716786960000,2024-05-27T05:16:00Z,101-1-1-0005,generic,
1716787020000,2024-05-27T05:17:00Z,101-1-1-0005,generic,
1716787080000,2024-05-27T05:18:00Z,101-1-1-0005,generic,
1716787140000,2024-05-27T05:19:00Z,101-1-1-0005,generic,
1716787200000,2024-05-27T05:20:00Z,101-1-1-0005,generic,
1716787260000,2024-05-27T05:21:00Z,101-1-1-0005,generic,
1716787320000,2024-05-27T05:22:00Z,101-1-1-0005,generic,
1716787380000,2024-05-27T05:23:00Z,101-1-1-0005,generic,
1716787440000,2024-05-27T05:24:00Z,101-1-1-0005,walking,
1716787500000,2024-05-27T05:25:00Z,101-1-1-0005,walking,
1716787560000,2024-05-27T05:26:00Z,101-1-1-0005,generic,
1716787620000,2024-05-27T05:27:00Z,101-1-1-0005,generic,
1716787680000,2024-05-27T05:28:00Z,101-1-1-0005,generic,
1716787740000,2024-05-27T05:29:00Z,101-1-1-0005,still,
1716787800000,2024-05-27T05:30:00Z,101-1-1-0005,generic,
1716787860000,2024-05-27T05:31:00Z,101-1-1-0005,generic,
1716787920000,2024-05-27T05:32:00Z,101-1-1-0005,generic,
1716787980000,2024-05-27T05:33:00Z,101-1-1-0005,generic,
1716788040000,2024-05-27T05:34:00Z,101-1-1-0005,generic,
1716788100000,2024-05-27T05:35:00Z,101-1-1-0005,generic,
1716788160000,2024-05-27T05:36:00Z,101-1-1-0005,generic,
1716788220000,2024-05-27T05:37:00Z,101-1-1-0005,,device_not_recording
1716788280000,2024-05-27T05:38:00Z,101-1-1-0005,,device_not_recording
1716788340000,2024-05-27T05:39:00Z,101-1-1-0005,,device_not_recording
1716788400000,2024-05-27T05:40:00Z,101-1-1-0005,,device_not_recording
1716788460000,2024-05-27T05:41:00Z,101-1-1-0005,,device_not_recording
1716788520000,2024-05-27T05:42:00Z,101-1-1-0005,,device_not_recording
1716788580000,2024-05-27T05:43:00Z,101-1-1-0005,,device_not_recording
1716788640000,2024-05-27T05:44:00Z,101-1-1-0005,,device_not_recording
1716788700000,2024-05-27T05:45:00Z,101-1-1-0005,,device_not_recording
1716788760000,2024-05-27T05:46:00Z,101-1-1-0005,,device_not_recording
1716788820000,2024-05-27T05:47:00Z,101-1-1-0005,,device_not_recording
1716788880000,2024-05-27T05:48:00Z,101-1-1-0005,,device_not_recording
1716788940000,2024-05-27T05:49:00Z,101-1-1-0005,,device_not_recording
1716789000000,2024-05-27T05:50:00Z,101-1-1-0005,,device_not_recording
1716789060000,2024-05-27T05:51:00Z,101-1-1-0005,,device_not_recording
1716789120000,2024-05-27T05:52:00Z,101-1-1-0005,,device_not_recording
1716789180000,2024-05-27T05:53:00Z,101-1-1-0005,,device_not_recording
1716789240000,2024-05-27T05:54:00Z,101-1-1-0005,,device_not_recording
1716789300000,2024-05-27T05:55:00Z,101-1-1-0005,,device_not_recording
1716789360000,2024-05-27T05:56:00Z,101-1-1-0005,,device_not_recording
1716789420000,2024-05-27T05:57:00Z,101-1-1-0005,,device_not_recording
1716789480000,2024-05-27T05:58:00Z,101-1-1-0005,,device_not_recording
1716789540000,2024-05-27T05:59:00Z,101-1-1-0005,,device_not_recording
1716789600000,2024-05-27T06:00:00Z,101-1-1-0005,,device_not_recording
1716789660000,2024-05-27T06:01:00Z,101-1-1-0005,,device_not_recording
1716789720000,2024-05-27T06:02:00Z,101-1-1-0005,,device_not_recording
1716789780000,2024-05-27T06:03:00Z,101-1-1-0005,,device_not_recording
1716789840000,2024-05-27T06:04:00Z,101-1-1-0005,,device_not_recording
1716789900000,2024-05-27T06:05:00Z,101-1-1-0005,,device_not_recording
1716789960000,2024-05-27T06:06:00Z,101-1-1-0005,,device_not_recording
1716790020000,2024-05-27T06:07:00Z,101-1-1-0005,,device_not_recording
1716790080000,2024-05-27T06:08:00Z,101-1-1-0005,,device_not_recording
1716790140000,2024-05-27T06:09:00Z,101-1-1-0005,,device_not_recording
1716790200000,2024-05-27T06:10:00Z,101-1-1-0005,,device_not_recording
1716790260000,2024-05-27T06:11:00Z,101-1-1-0005,,device_not_recording
1716790320000,2024-05-27T06:12:00Z,101-1-1-0005,,device_not_recording
1716790380000,2024-05-27T06:13:00Z,101-1-1-0005,,device_not_recording
1716790440000,2024-05-27T06:14:00Z,101-1-1-0005,,device_not_recording
1716790500000,2024-05-27T06:15:00Z,101-1-1-0005,,device_not_recording
1716790560000,2024-05-27T06:16:00Z,101-1-1-0005,,device_not_recording
1716790620000,2024-05-27T06:17:00Z,101-1-1-0005,,device_not_recording
1716790680000,2024-05-27T06:18:00Z,101-1-1-0005,,device_not_recording
1716790740000,2024-05-27T06:19:00Z,101-1-1-0005,,device_not_recording
1716790800000,2024-05-27T06:20:00Z,101-1-1-0005,,device_not_recording
1716790860000,2024-05-27T06:21:00Z,101-1-1-0005,,device_not_recording
1716790920000,2024-05-27T06:22:00Z,101-1-1-0005,,device_not_recording
1716790980000,2024-05-27T06:23:00Z,101-1-1-0005,,device_not_recording
1716791040000,2024-05-27T06:24:00Z,101-1-1-0005,,device_not_recording
1716791100000,2024-05-27T06:25:00Z,101-1-1-0005,,device_not_recording
1716791160000,2024-05-27T06:26:00Z,101-1-1-0005,,device_not_recording
1716791220000,2024-05-27T06:27:00Z,101-1-1-0005,,device_not_recording
1716791280000,2024-05-27T06:28:00Z,101-1-1-0005,,device_not_recording
1716791340000,2024-05-27T06:29:00Z,101-1-1-0005,,device_not_recording
1716791400000,2024-05-27T06:30:00Z,101-1-1-0005,,device_not_recording
1716791460000,2024-05-27T06:31:00Z,101-1-1-0005,,device_not_recording
1716791520000,2024-05-27T06:32:00Z,101-1-1-0005,,device_not_recording
1716791580000,2024-05-27T06:33:00Z,101-1-1-0005,,device_not_recording
1716791640000,2024-05-27T06:34:00Z,101-1-1-0005,,device_not_recording
1716791700000,2024-05-27T06:35:00Z,101-1-1-0005,,device_not_recording
1716791760000,2024-05-27T06:36:00Z,101-1-1-0005,,device_not_recording
1716791820000,2024-05-27T06:37:00Z,101-1-1-0005,,device_not_recording
1716791880000,2024-05-27T06:38:00Z,101-1-1-0005,,device_not_recording
1716791940000,2024-05-27T06:39:00Z,101-1-1-0005,generic,
1716792000000,2024-05-27T06:40:00Z,101-1-1-0005,generic,
1716792060000,2024-05-27T06:41:00Z,101-1-1-0005,walking,
1716792120000,2024-05-27T06:42:00Z,101-1-1-0005,generic,
1716792180000,2024-05-27T06:43:00Z,101-1-1-0005,generic,
1716792240000,2024-05-27T06:44:00Z,101-1-1-0005,generic,
1716792300000,2024-05-27T06:45:00Z,101-1-1-0005,generic,
1716792360000,2024-05-27T06:46:00Z,101-1-1-0005,still,
1716792420000,2024-05-27T06:47:00Z,101-1-1-0005,generic,
1716792480000,2024-05-27T06:48:00Z,101-1-1-0005,generic,
1716792540000,2024-05-27T06:49:00Z,101-1-1-0005,generic,
