timestamp,value,body_position,quality_indicator
1689066444,1304,2,4
1689066448,112,2,4
1689066452,1517,2,4
1689066456,5903,2,4
1689066460,1759,2,4
1689066464,1763,2,4
1689066468,4114,2,4
1689066472,521,2,4
1689066476,465,2,4
1689066480,1134,2,4
1689066484,558,2,4
1689066488,1330,2,4
1689066492,1766,2,4
1689066496,392,2,4
1689066500,1406,2,4
1689066504,1329,2,4
1689066508,3647,2,4
1689066512,2489,2,4
1689066516,4423,2,4
1689066520,2071,2,4
1689066524,1964,2,4
1689066528,2037,2,4
1689066532,3272,2,4
1689066536,2230,2,4
1689066540,1483,2,4
1689066544,1740,2,4
1689066548,2133,2,4
1689066552,507,2,4
1689066556,239,2,4
1689066560,2578,2,4
1689066564,1573,2,4
1689066568,94,2,4
1689066572,53,2,4
1689066576,57,2,4
1689066580,103,2,4
1689066584,103,2,4
1689066588,69,2,4
1689066592,56,2,4
1689066596,38,2,4
1689066600,50,2,4
1689066604,44,2,4
1689066608,355,2,4
1689066612,7311,2,4
1689066616,6947,2,4
1689066620,170,2,4
1689066624,766,2,4
1689066628,8163,2,4
1689066632,5176,2,4
1689066636,7281,2,4
1689066640,6678,2,4
1689066644,3931,2,4
1689066648,7311,2,4
1689066652,4157,2,4
1689066656,3017,2,4
1689066660,3400,2,4
1689066664,1268,2,4
1689066668,1359,2,4
1689066672,7027,2,4
1689066676,8193,2,4
1689066680,6801,2,4
1689066684,8884,2,4
1689066688,9434,2,4
1689066692,8289,2,4
1689066696,7579,2,4
1689066700,4934,2,4
1689066704,7177,2,4
1689066708,10549,2,4
1689066712,7761,2,4
1689066716,5783,2,4
1689066720,1629,2,4
1689066724,1677,2,4
1689066728,1244,2,4
1689066734,5829,2,4
1689066738,2412,2,4
1689066742,689,2,4
1689066746,3338,2,4
1689066750,1429,2,4
1689066754,598,2,4
1689066758,7438,2,4
1689066762,1967,2,4
1689066766,3298,2,4
1689066770,1878,2,4
1689066774,3612,2,4
1689066778,6525,2,4
1689066782,1075,2,4
1689066786,1666,2,4
1689066790,761,2,4
1689066794,688,2,4
1689066798,3922,2,4
1689066802,6294,2,4
1689066806,3702,2,4
1689066810,11895,2,4
1689066814,3348,2,4
1689066818,9945,2,4
1689066822,5558,2,4
1689066826,7776,2,4
1689066830,8119,2,4
1689066834,6431,2,4
1689066838,10176,2,4
1689066842,7122,2,4
1689066846,7076,2,4
1689066850,3773,2,4
1689066854,9282,2,4
1689066858,8329,2,4
1689066862,12521,2,4
1689066866,3781,2,4
1689066870,8215,2,4
1689066874,797,2,4
1689066878,3261,2,4
1689066882,3963,2,4
1689066886,4424,2,4
1689066890,4325,2,4
1689066894,1948,2,4
1689066898,139,2,4
1689066902,450,2,4
1689066906,1497,2,4
1689066910,1016,2,4
1689066914,553,2,4
1689066918,669,2,4
1689066922,59,2,4
1689066926,92,2,4
1689066930,327,2,4
1689066934,2486,2,4
1689066938,863,2,4
1689066942,1100,2,4
1689066946,2522,2,4
1689066950,1662,2,4
1689066954,1912,2,4
1689066958,126,2,4
1689066962,109,2,4
1689066966,576,2,4
1689066970,57,2,4
1689066974,440,2,4
1689066978,130,2,4
1689066982,79,2,4
1689066986,110,2,4
1689066990,70,2,4
1689066994,80,2,4
1689066998,76,2,4
1689067002,157,2,4
1689067006,298,2,4
1689067010,177,2,4
1689067014,475,2,4
1689067018,645,2,4
1689067022,141,2,4
1689067026,82,2,4
1689067030,2700,2,4
1689067034,1327,2,4
1689067038,3529,2,4
1689067042,111,2,4
1689067046,95,2,4
1689067050,88,2,4
1689067054,229,2,4
1689067058,130,2,4
1689067062,99,2,4
1689067066,1346,2,4
1689067070,3207,2,4
1689067074,83,2,4
1689067078,89,2,4
1689067082,1147,2,4
1689067086,4395,2,4
1689067090,5248,2,4
1689067094,1719,2,4
1689067098,133,2,4
1689067102,1351,2,4
1689067106,567,2,4
1689067110,704,2,4
1689067114,110,2,4
1689067118,91,2,4
1689067122,76,2,4
1689067126,71,2,4
1689067130,72,2,4
1689067134,1081,2,4
1689067138,825,2,4
1689067142,242,2,4
1689067146,132,2,4
1689067150,92,2,4
1689067154,104,2,4
1689067158,113,2,4
1689067162,167,2,4
1689067166,146,2,4
1689067170,1811,2,4
1689067174,2998,2,4
1689067178,4336,2,4
1689067182,7835,2,4
1689067186,296,2,4
1689067190,240,2,4
1689067194,1451,2,4
1689067198,338,2,4
1689067202,2459,2,4
1689067206,2287,2,4
1689067210,581,2,4
1689067214,1459,2,4
1689067218,1379,2,4
1689067222,4322,2,4
1689067226,3177,2,4
1689067230,4690,2,4
1689067234,543,2,4
1689067238,298,2,4
1689067242,5364,2,4
1689067246,747,2,4
1689067250,754,2,4
1689067254,3286,2,4
1689067258,208,2,4
1689067262,94,2,4
1689067266,66,2,4
1689067270,2474,2,4
1689067274,157,2,4
1689067278,1782,2,4
1689067282,2911,2,4
1689067286,3250,2,4
1689067290,1424,2,4
1689067294,224,2,4
1689067298,60,2,4
1689067302,88,2,4
1689067306,73,2,4
1689067310,145,2,4
1689067314,250,2,4
1689067318,105,2,4
1689067322,100,2,4
1689067326,556,2,4
1689067330,187,2,4
1689067334,480,2,4
1689067338,375,2,4
1689067342,1490,2,4
1689067346,2239,2,4
1689067350,1285,2,4
1689067354,99,2,4
1689067358,56,2,4
1689067362,58,2,4
1689067366,233,2,4
1689067370,101,2,4
1689067374,49,2,4
1689067378,65,2,4
1689067382,51,2,4
1689067386,34,2,4
1689067390,49,2,4
1689067394,61,2,4
1689067398,375,2,4
1689067402,347,2,4
1689067406,91,2,4
1689067410,356,2,4
1689067414,57,2,4
1689067418,276,2,4
1689067422,171,2,4
1689067426,148,2,4
1689067430,95,2,4
1689067434,373,2,4
1689067438,141,2,4
1689067442,8196,2,4
1689067446,7086,2,4
1689067450,2788,2,4
1689067454,1319,2,4
1689067458,5964,2,4
1689067462,9722,2,4
1689067466,8886,2,4
1689067470,8902,2,4
1689067474,7670,2,4
1689067478,7335,2,4
1689067482,6974,2,4
1689067486,8662,2,4
1689067490,9088,2,4
1689067494,7018,2,4
1689067498,4337,2,4
1689067502,6726,2,4
1689067506,3447,2,4
1689067510,3974,2,4
1689067514,784,2,4
1689067518,267,2,4
1689067522,2924,2,4
1689067526,9139,2,4
1689067530,7347,2,4
1689067534,6245,2,4
1689067538,12919,2,4
1689067542,2138,2,4
1689067546,9123,2,4
1689067550,5401,2,4
1689067554,1957,2,4
1689067558,4294,2,4
1689067562,4945,2,4
1689067566,10006,2,4
1689067570,5533,2,4
1689067574,9420,2,4
1689067578,10148,2,4
1689067582,14256,2,4
1689067586,9595,2,4
1689067590,9770,2,4
1689067594,565,2,4
1689067598,746,2,4
1689067602,625,2,4
1689067606,5736,2,4
1689067610,3023,2,4
1689067614,316,2,4
1689067618,5487,2,4
1689067622,6508,2,4
1689067626,2835,2,4
1689067630,3090,2,4
1689067634,3975,2,4
1689067638,4832,2,4
1689067642,5058,2,4
1689067646,8663,2,4
1689067650,8270,2,4
1689067654,3455,2,4
1689067658,4173,2,4
1689067662,3074,2,4
1689067666,7314,2,4
1689067670,6805,2,4
1689067674,9027,2,4
1689067678,6695,2,4
1689067682,6639,2,4
1689067686,8641,2,4
1689067690,6302,2,4
1689067694,6861,2,4
1689067698,4219,2,4
1689067702,6357,2,4
1689067706,4404,2,4
1689067710,8279,2,4
1689067714,8653,2,4
1689067718,8413,2,4
1689067722,8427,2,4
1689067726,9633,2,4
1689067730,9269,2,4
1689067734,6553,2,4
1689067738,4191,2,4
1689067742,1337,2,4
1689067746,333,2,4
1689067750,2767,2,4
1689067754,6447,2,4
1689067758,3087,2,4
1689067762,4267,2,4
1689067766,6503,2,4
1689067770,8759,2,4
1689067774,6521,2,4
1689067778,7163,2,4
1689067782,5773,2,4
1689067786,1971,2,4
1689067790,1667,2,4
1689067794,6560,2,4
1689067798,8299,2,4
1689067802,5442,2,4
1689067806,8435,2,4
1689067810,5491,2,4
1689067814,2491,2,4
1689067818,2434,2,4
1689067822,2389,2,4
1689067826,2104,2,4
1689067830,3822,2,4
1689067834,4102,2,4
1689067838,6683,2,4
1689067842,9679,2,4
1689067846,6436,2,4
1689067850,6550,2,4
1689067854,4151,2,4
1689067858,7797,2,4
1689067862,7982,2,4
1689067866,11221,2,4
1689067870,5611,2,4
1689067874,4967,2,4
1689067878,7216,2,4
1689067882,6856,2,4
1689067886,7725,2,4
1689067890,8102,2,4
1689067894,8904,2,4
1689067898,8500,2,4
1689067902,8792,2,4
1689067906,4608,2,4
1689067910,7193,2,4
1689067914,8363,2,4
1689067918,6915,2,4
1689067922,10517,2,4
1689067926,4257,2,4
1689067930,3128,2,4
1689067934,3489,2,4
1689067938,7648,2,4
1689067942,12259,2,4
1689067946,6711,2,4
1689067950,4162,2,4
1689067954,8930,2,4
1689067958,7736,2,4
1689067962,4908,2,4
1689067966,4269,2,4
1689067970,5312,2,4
1689067974,5383,2,4
1689067978,6014,2,4
1689067982,6142,2,4
1689067986,5285,2,4
1689067990,4942,2,4
1689067994,7001,2,4
1689067998,10371,2,4
1689068002,8704,2,4
1689068006,3032,2,4
1689068010,10092,2,4
1689068014,5551,2,4
1689068018,6225,2,4
1689068022,9502,2,4
1689068026,3238,2,4
1689068030,5459,2,4
1689068034,4549,2,4
1689068038,11998,2,4
1689068042,8840,2,4
1689068046,12555,2,4
1689068050,7480,2,4
1689068054,19473,2,4
1689068058,13186,2,4
1689068062,1441,2,4
1689068066,3993,2,4
1689068070,3798,2,4
1689068074,3892,2,4
1689068078,4705,2,4
1689068082,4098,2,4
1689068086,7283,2,4
1689068090,3946,2,4
1689068094,8703,2,4
1689068098,8218,2,4
1689068102,4428,2,4
1689068106,4783,2,4
1689068110,5242,2,4
1689068114,11491,2,4
1689068118,6655,2,4
1689068122,7968,2,4
1689068126,9230,2,4
1689068130,8481,2,4
1689068134,4021,2,4
1689068138,350,2,4
1689068142,2933,2,4
1689068146,2958,2,4
1689068150,6932,2,4
1689068154,7793,2,4
1689068158,7022,2,4
1689068162,9939,2,4
1689068166,7231,2,4
1689068170,6072,2,4
1689068174,6996,2,4
1689068178,4003,2,4
1689068182,5351,2,4
1689068186,3438,2,4
1689068190,6012,2,4
1689068194,3796,2,4
1689068198,8239,2,4
1689068202,5051,2,4
1689068206,4476,2,4
1689068210,7020,2,4
1689068214,6546,2,4
1689068218,9778,2,4
1689068222,5274,2,4
1689068226,5819,2,4
1689068230,4177,2,4
1689068234,2901,2,4
1689068238,4825,2,4
1689068242,4644,2,4
1689068246,7331,2,4
1689068250,7166,2,4
1689068254,5827,2,4
1689068258,4437,2,4
1689068262,3805,2,4
1689068266,151,2,4
1689068270,691,2,4
1689068274,5603,2,4
1689068278,3175,2,4
1689068282,2121,2,4
1689068286,2525,2,4
1689068290,2169,2,4
1689068294,2320,2,4
1689068298,178,2,4
1689068302,2632,2,4
1689068306,1644,2,4
1689068310,3942,2,4
1689068314,163,2,4
1689068318,1806,2,4
1689068322,168,2,4
1689068326,399,2,4
1689068330,1109,2,4
1689068334,1904,2,4
1689068338,730,2,4
1689068342,4433,2,4
1689068346,1842,2,4
1689068350,2463,2,4
1689068354,163,2,4
1689068358,3243,2,4
1689068362,2433,2,4
1689068366,1008,2,4
1689068370,724,2,4
1689068374,2872,2,4
1689068378,3771,2,4
1689068382,141,2,4
1689068386,190,2,4
1689068390,6395,2,4
1689068394,211,2,4
1689068398,140,2,4
1689068402,160,2,4
1689068406,162,2,4
1689068410,2285,2,4
1689068414,984,2,4
1689068418,1179,2,4
1689068422,231,2,4
1689068426,2334,2,4
1689068430,2073,2,4
1689068434,4995,2,4
1689068438,2251,2,4
1689068442,2872,2,4
1689068446,280,2,4
1689068450,2531,2,4
1689068454,3784,2,4
1689068458,5666,2,4
1689068462,9555,2,4
1689068466,9108,2,4
1689068470,7611,2,4
1689068474,8793,2,4
1689068478,9121,2,4
1689068482,3476,2,4
1689068486,6931,2,4
1689068490,9724,2,4
1689068494,5217,2,4
1689068498,3077,2,4
1689068502,5175,2,4
1689068506,3970,2,4
1689068510,5556,2,4
1689068514,6268,2,4
1689068518,4027,2,4
1689068522,5270,2,4
1689068526,3993,2,4
1689068530,8992,2,4
1689068534,7355,2,4
1689068538,7911,2,4
1689068542,5646,2,4
1689068546,6450,2,4
1689068550,7301,2,4
1689068554,5980,2,4
1689068558,7070,2,4
1689068562,4850,2,4
1689068566,4031,2,4
1689068570,4276,2,4
1689068574,8022,2,4
1689068578,6562,2,4
1689068582,3613,2,4
1689068586,955,2,4
1689068590,353,2,4
1689068594,906,2,4
1689068598,2944,2,4
1689068602,2489,2,4
1689068606,2931,2,4
1689068610,524,2,4
1689068614,778,2,4
1689068618,233,2,4
1689068622,338,2,4
1689068626,184,2,4
1689068630,665,2,4
1689068634,475,2,4
1689068638,150,2,4
1689068642,147,2,4
1689068646,816,2,4
1689068650,1629,2,4
1689068654,3768,2,4
1689068658,536,2,4
1689068662,3455,2,4
1689068666,6239,2,4
1689068670,2934,2,4
1689068674,5794,2,4
1689068678,1568,2,4
1689068682,8145,2,4
1689068686,4819,2,4
1689068690,830,2,4
1689068694,1486,2,4
1689068698,1976,2,4
1689068702,2061,2,4
1689068706,1945,2,4
1689068710,1112,2,4
1689068714,3438,2,4
1689068718,1465,2,4
1689068722,3341,2,4
1689068726,1274,2,4
1689068730,2067,2,4
1689068734,2789,2,4
1689068738,1196,2,4
1689068742,2095,2,4
1689068746,2589,2,4
1689068750,2402,2,4
1689068754,2437,2,4
1689068758,5125,2,4
1689068762,1790,2,4
1689068766,2703,2,4
1689068770,2290,2,4
1689068774,2910,2,4
1689068778,2827,2,4
1689068782,473,2,4
1689068786,3172,2,4
1689068790,1701,2,4
1689068794,1195,2,4
1689068798,2878,2,4
1689068802,3263,2,4
1689068806,2055,2,4
1689068810,99,2,4
1689068814,58,2,4
1689068818,119,2,4
1689068822,1386,2,4
1689068826,2302,2,4
1689068830,3114,2,4
1689068834,4918,2,4
1689068838,1033,2,4
1689068842,3773,2,4
1689068846,5761,2,4
1689068850,4918,2,4
1689068854,2217,2,4
1689068858,891,2,4
1689068862,1752,2,4
1689068866,1900,2,4
1689068870,3110,2,4
1689068874,418,2,4
1689068878,380,2,4
1689068882,142,2,4
1689068886,99,2,4
1689068890,102,2,4
1689068894,198,2,4
1689068898,143,2,4
1689068902,158,2,4
1689068906,336,2,4
1689068910,4913,2,4
1689068914,4506,2,4
1689068918,7214,2,4
1689068922,6572,2,4
1689068926,5136,2,4
1689068930,8482,2,4
1689068934,10736,2,4
1689068938,8368,2,4
1689068942,7880,2,4
1689068946,9978,2,4
1689068950,6065,2,4
1689068954,4343,2,4
1689068958,6724,2,4
1689068962,6219,2,4
1689068966,4058,2,4
1689068970,6504,2,4
1689068974,4648,2,4
1689068978,4326,2,4
1689068982,3738,2,4
1689068986,6236,2,4
1689068990,5311,2,4
1689068994,784,2,4
1689068998,8558,2,4
1689069002,4418,2,4
1689069006,6554,2,4
1689069010,5641,2,4
1689069014,7452,2,4
1689069018,8788,2,4
1689069022,16799,2,4
1689069026,11034,2,4
1689069030,12546,2,4
1689069034,3591,2,4
1689069038,9354,2,4
1689069042,1282,2,4
1689069046,204,2,4
1689069050,102,2,4
1689069054,350,2,4
1689069058,1220,2,4
1689069062,2318,2,4
1689069066,3188,2,4
1689069070,6102,2,4
1689069074,3531,2,4
1689069078,2966,2,4
1689069082,1844,2,4
1689069086,3138,2,4
1689069090,5652,2,4
1689069094,3862,2,4
1689069098,5680,2,4
1689069102,6960,2,4
1689069106,8897,2,4
1689069110,3890,2,4
1689069114,4547,2,4
1689069118,7173,2,4
1689069122,6413,2,4
1689069126,7653,2,4
1689069130,7962,2,4
1689069134,7125,2,4
1689069138,8744,2,4
1689069142,9428,2,4
1689069146,6398,2,4
1689069150,5149,2,4
1689069154,1645,2,4
1689069158,1481,2,4
1689069162,901,2,4
1689069166,1962,2,4
1689069170,5400,2,4
1689069174,12118,2,4
1689069178,8504,2,4
1689069182,2795,2,4
1689069186,5188,2,4
1689069190,10164,2,4
1689069194,511,2,4
1689069198,202,2,4
1689069202,202,2,4
1689069206,281,2,4
1689069210,457,2,4
1689069214,277,2,4
1689069218,325,2,4
1689069222,2601,2,4
1689069226,323,2,4
1689069230,1295,2,4
1689069234,5152,2,4
1689069238,7691,2,4
1689069242,7582,2,4
1689069246,3263,2,4
1689069250,9018,2,4
1689069254,11472,2,4
1689069258,8351,2,4
1689069262,8595,2,4
1689069266,449,2,4
1689069270,2594,2,4
1689069274,4987,2,4
1689069278,6887,2,4
1689069282,8339,2,4
1689069286,5526,2,4
1689069290,6935,2,4
1689069294,12708,2,4
1689069298,8686,2,4
1689069302,10522,2,4
1689069306,6247,2,4
1689069310,11809,2,4
1689069314,13217,2,4
1689069318,12846,2,4
1689069322,11359,2,4
1689069326,17476,2,4
1689069330,15854,2,4
1689069334,10525,2,4
1689069338,7414,2,4
1689069342,6340,2,4
1689069346,2537,2,4
1689069350,2387,2,4
1689069354,498,2,4
1689069358,99,2,4
1689069362,105,2,4
1689069366,131,2,4
1689069370,682,2,4
1689069374,227,2,4
1689069378,2359,2,4
1689069382,1037,2,4
1689069386,824,2,4
1689069390,1583,2,4
1689069394,1681,2,4
1689069398,305,2,4
1689069402,252,2,4
1689069406,99,2,4
1689069410,253,2,4
1689069414,68,2,4
1689069418,458,2,4
1689069422,109,2,4
1689069426,225,2,4
1689069430,3976,2,4
1689069434,2311,2,4
1689069438,384,2,4
1689069442,73,2,4
1689069446,52,2,4
1689069450,49,2,4
1689069454,47,2,4
1689069458,722,2,4
1689069462,163,2,4
1689069466,62,2,4
1689069470,55,2,4
1689069474,105,2,4
1689069478,64,2,4
1689069482,51,2,4
1689069486,59,2,4
1689069490,54,2,4
1689069494,52,2,4
1689069498,62,2,4
1689069502,47,2,4
1689069506,53,2,4
1689069510,510,2,4
1689069514,6215,2,4
1689069518,5564,2,4
1689069522,1350,2,4
1689069526,1004,2,4
1689069530,6201,2,4
1689069534,5393,2,4
1689069538,3038,2,4
1689069542,576,2,4
1689069546,284,2,4
1689069550,1222,2,4
1689069554,176,2,4
1689069558,139,2,4
1689069562,120,2,4
1689069566,162,2,4
1689069570,3758,2,4
1689069574,664,2,4
1689069582,816,2,4
1689069586,543,2,4
1689069590,777,2,4
1689069596,518,2,4
1689069600,684,2,4
1689069604,331,2,4
1689069608,272,2,4
1689069612,367,2,4
1689069616,462,2,4
1689069620,3431,2,4
1689069624,413,2,4
1689069628,171,2,4
1689069632,230,2,4
1689069636,2003,2,4
1689069640,3441,2,4
1689069644,2215,2,4
1689069648,2881,2,4
1689069652,2750,2,4
1689069656,7187,2,4
1689069660,3540,2,4
1689069664,4956,2,4
1689069669,2367,2,4
1689069673,702,2,4
1689069677,309,2,4
1689069681,3444,2,4
1689069685,9980,2,4
1689069689,3745,2,4
1689069693,486,2,4
1689069697,302,2,4
1689069701,153,2,4
1689069705,8223,2,4
1689069709,1916,2,4
1689069713,67,2,4
1689069717,53,2,4
1689069721,247,2,4
1689069725,80,2,4
1689069729,100,2,4
1689069733,102,2,4
1689069737,62,2,4
1689069741,68,2,4
1689069745,71,2,4
1689069749,1061,2,4
1689069753,2338,2,4
1689069757,1175,2,4
1689069761,218,2,4
1689069765,162,2,4
1689069769,408,2,4
1689069773,578,2,4
1689069777,2367,2,4
1689069781,299,2,4
1689069785,3695,2,4
1689069789,368,2,4
1689069793,2946,2,4
1689069797,630,2,4
1689069801,283,2,4
1689069805,132,2,4
1689069809,105,2,4
1689069813,129,2,4
1689069817,192,2,4
1689069821,432,2,4
1689069825,271,2,4
1689069829,550,2,4
1689069833,564,2,4
1689069837,1308,2,4
1689069841,730,2,4
1689069845,1800,2,4
1689069849,203,2,4
1689069853,86,2,4
1689069857,52,2,4
1689069861,62,2,4
1689069865,65,2,4
1689069869,52,2,4
1689069873,62,2,4
1689069877,53,2,4
1689069881,45,2,4
1689069885,45,2,4
1689069889,528,2,4
1689069893,474,2,4
1689069897,1128,2,4
1689069901,930,2,4
1689069905,1842,2,4
1689069909,1896,2,4
1689069913,1479,2,4
1689069917,1956,2,4
1689069921,3460,2,4
1689069925,2117,2,4
1689069929,900,2,4
1689069933,806,2,4
1689069937,387,2,4
1689069941,362,2,4
1689069945,464,2,4
1689069949,320,2,4
1689069953,593,2,4
1689069957,3273,2,4
1689069961,2242,2,4
1689069965,1670,2,4
1689069969,581,2,4
1689069973,227,2,4
1689069977,1609,2,4
1689069981,320,2,4
1689069985,523,2,4
1689069989,289,2,4
1689069993,3264,2,4
1689069997,796,2,4
1689070001,3005,2,4
1689070005,452,2,4
1689070009,183,2,4
1689070013,144,2,4
1689070017,335,2,4
1689070021,743,2,4
1689070025,883,2,4
1689070029,493,2,4
1689070033,576,2,4
1689070037,388,2,4
1689070041,4076,2,4
1689070045,1924,2,4
1689070049,5130,2,4
1689070053,352,2,4
1689070057,133,2,4
1689070061,184,2,4
1689070065,305,2,4
1689070069,589,2,4
1689070073,196,2,4
1689070077,495,2,4
1689070081,2312,2,4
1689070085,6186,2,4
1689070089,1914,2,4
1689070093,839,2,4
1689070097,1165,2,4
1689070101,279,2,4
1689070105,571,2,4
1689070109,677,2,4
1689070113,402,2,4
1689070117,717,2,4
1689070121,684,2,4
1689070125,2819,2,4
1689070129,113,2,4
1689070133,357,2,4
1689070137,1047,2,4
1689070141,352,2,4
1689070145,142,2,4
1689070149,1041,2,4
1689070153,3710,2,4
1689070157,5625,2,4
1689070161,1476,2,4
1689070165,113,2,4
1689070169,532,2,4
1689070173,106,2,4
1689070177,157,2,4
1689070181,877,2,4
1689070185,1442,2,4
1689070189,175,2,4
1689070193,117,2,4
1689070197,70,2,4
1689070201,181,2,4
1689070205,600,2,4
1689070209,404,2,4
1689070213,238,2,4
1689070217,75,2,4
1689070221,310,2,4
1689070225,319,2,4
1689070229,245,2,4
1689070233,258,2,4
1689070237,2876,2,4
1689070241,1712,2,4
1689070245,651,2,4
1689070249,739,2,4
1689070253,713,2,4
1689070257,1778,2,4
1689070261,1243,2,4
1689070265,366,2,4
1689070269,459,2,4
1689070273,2489,2,4
1689070277,1032,2,4
1689070281,786,2,4
1689070285,474,2,4
1689070289,356,2,4
1689070293,658,2,4
1689070297,1805,2,4
1689070301,1801,2,4
1689070305,1638,2,4
1689070309,1760,2,4
1689070313,442,2,4
1689070317,206,2,4
1689070321,344,2,4
1689070325,431,2,4
1689070329,640,2,4
1689070333,389,2,4
1689070337,58,2,4
1689070341,52,2,4
1689070345,153,2,4
1689070349,136,2,4
1689070353,77,2,4
1689070357,113,2,4
1689070361,129,2,4
1689070365,245,2,4
1689070369,41,2,4
1689070373,40,2,4
1689070377,32,2,4
1689070381,115,2,4
1689070385,709,2,4
1689070389,265,2,4
1689070393,253,2,4
1689070397,172,2,4
1689070401,329,2,4
1689070405,135,2,4
1689070409,54,2,4
1689070413,74,2,4
1689070417,231,2,4
1689070421,54,2,4
1689070425,46,2,4
1689070429,37,2,4
1689070433,40,2,4
1689070437,76,2,4
1689070441,135,2,4
1689070445,104,2,4
1689070449,68,2,4
1689070453,191,2,4
1689070457,117,2,4
1689070461,544,2,4
1689070465,84,2,4
1689070469,89,2,4
1689070473,490,2,4
1689070477,99,2,4
1689070481,50,2,4
1689070485,97,2,4
1689070489,75,2,4
1689070493,75,2,4
1689070497,160,2,4
1689070501,117,2,4
1689070505,159,2,4
1689070509,553,2,4
1689070513,432,2,4
1689070517,312,2,4
1689070521,2761,2,4
1689070525,1313,2,4
1689070529,677,2,4
1689070533,488,2,4
1689070537,1913,2,4
1689070541,386,2,4
1689070545,296,2,4
1689070549,608,2,4
1689070553,6613,2,4
1689070557,3289,2,4
1689070561,1637,2,4
1689070565,425,2,4
1689070569,232,2,4
1689070573,168,2,4
1689070577,5703,2,4
1689070581,2549,2,4
1689070585,1323,2,4
1689070589,4444,2,4
1689070593,5489,2,4
1689070597,4868,2,4
1689070601,4337,2,4
1689070605,1541,2,4
1689070609,1855,2,4
1689070613,1529,2,4
1689070617,2611,2,4
1689070621,4325,2,4
1689070625,4822,2,4
1689070629,59,2,4
1689070633,36,2,4
1689070637,17,2,4
1689070641,14,2,4
1689070828,2934,2,4
1689070832,3875,2,4
1689070836,5862,2,4
1689070840,9514,2,4
1689070844,6324,2,4
1689070848,7436,2,4
1689070852,9277,2,4
1689070856,3230,2,4
1689070860,4175,2,4
1689070864,3248,2,4
1689075085,9537,2,4
1689075089,2632,2,4
1689075093,4342,2,4
1689075097,2856,2,4
1689075101,4210,2,4
1689075105,4908,2,4
1689075109,6209,2,4
1689075113,2638,2,4
1689075117,2576,2,4
1689075121,646,2,4
1689075125,215,2,4
1689075129,1075,2,4
1689075133,4533,2,4
1689075137,3953,2,4
1689075141,5373,2,4
1689075145,2910,2,4
1689075149,5019,2,4
1689075153,1938,2,4
1689075157,7708,2,4
1689075161,3308,2,4
1689075165,3387,2,4
1689075169,267,2,4
1689075173,67,2,4
1689075177,56,2,4
1689075181,42,2,4
1689075185,221,2,4
1689075189,285,2,4
1689075193,1903,2,4
1689075197,4357,2,4
1689075201,4906,2,4
1689075205,1469,2,4
1689075209,5247,2,4
1689075213,4087,2,4
1689075217,4032,2,4
1689075221,403,2,4
1689075225,1545,2,4
1689075229,5858,2,4
1689075233,235,2,4
1689075237,157,2,4
1689075241,74,2,4
1689075245,1485,2,4
1689075249,933,2,4
1689075253,88,2,4
1689075257,1867,2,4
1689075261,3471,2,4
1689075265,7401,2,4
1689075269,3865,2,4
1689075273,4337,2,4
1689075277,4325,2,4
1689075281,5592,2,4
1689075285,816,2,4
1689075289,371,2,4
1689075293,123,2,4
1689075297,113,2,4
1689075301,4092,2,4
1689075305,346,2,4
1689075309,218,2,4
1689075313,241,2,4
1689075317,152,2,4
1689075321,115,2,4
1689075325,87,2,4
1689075329,56,2,4
1689075333,52,2,4
1689075337,57,2,4
1689075341,145,2,4
1689075345,185,2,4
1689075349,150,2,4
1689075353,3808,2,4
1689075357,4305,2,4
1689075361,1042,2,4
1689075365,770,2,4
1689075369,979,2,4
1689075373,2291,2,4
1689075377,71,2,4
1689075381,57,2,4
1689075385,52,2,4
1689075389,64,2,4
1689075393,41,2,4
1689075397,36,2,4
1689075401,194,2,4
1689075405,299,2,4
1689075409,96,2,4
1689075413,48,2,4
1689075417,3143,2,4
1689075421,213,2,4
1689075425,48,2,4
1689075429,52,2,4
1689075433,38,2,4
1689075437,74,2,4
1689075441,47,2,4
1689075445,1079,2,4
1689075449,3356,2,4
1689075453,317,2,4
1689075457,107,2,4
1689075461,82,2,4
1689075465,2682,2,4
1689075469,1538,2,4
1689075473,149,2,4
1689075477,243,2,4
1689075481,4005,2,4
1689075485,4541,2,4
1689075489,369,2,4
1689075493,132,2,4
1689075497,168,2,4
1689075501,81,2,4
1689075505,80,2,4
1689075509,175,2,4
1689075513,200,2,4
1689075517,184,2,4
1689075521,160,2,4
1689075525,218,2,4
1689075529,1540,2,4
1689075533,2998,2,4
1689075537,797,2,4
1689075541,1861,2,4
1689075545,2267,2,4
1689075549,5151,2,4
1689075553,7238,2,4
1689075557,9913,2,4
1689075561,514,2,4
1689075565,68,2,4
1689075569,64,2,4
1689075573,5964,2,4
1689075577,2121,2,4
1689075581,565,2,4
1689075585,103,2,4
1689075589,88,2,4
1689075593,809,2,4
1689075597,170,2,4
1689075601,4669,2,4
1689075605,3916,2,4
1689075609,2421,2,4
1689075613,629,2,4
1689075617,1056,2,4
1689075621,3587,2,4
1689075625,2809,2,4
1689075629,458,2,4
1689075633,2387,2,4
1689075637,4800,2,4
1689075641,2473,2,4
1689075645,1471,2,4
1689075649,453,2,4
1689075653,433,2,4
1689075657,367,2,4
1689075661,5557,2,4
1689075665,9566,2,4
1689075669,6352,2,4
1689075673,2750,2,4
