timestamp,value
1689062003,010204c9b70300000000
1689062004,0102041abc0300000000
1689062005,01020472c00300000000
1689062006,010204b6c40300000000
1689062008,0102040fc90300000000
1689062009,010204a1cd0300000000
1689062010,01020471d20300000000
1689062011,010204ffd60300000000
1689062012,010204afdb03000000ff
1689062040,010204d2480400000000
1689062041,0102048a4d0400000000
1689062043,0102041d520400000000
1689062044,010204925604000000ff
1689062048,010204c1670400000000
1689062049,0102045e6c04000000ff
1689062057,010204ed880400000000
1689062058,010204788d04000000ff
1689062063,010204af9f0400000000
1689062064,010204f0a304000000ff
1689062066,01020418ac0400000000
1689062067,010204a5b10400000000
1689062069,01020440b70400000000
1689062070,010204c1bc0400000000
1689062071,010204bbc10400000000
1689062073,01020455c704000000ff
1689062078,010204f9dd0400000000
1689062080,01020423e20400000000
1689062081,010204b3e604000000ff
1689062084,01020451f40400000000
1689062086,010204c7f90400000000
1689062087,01020464ff04000000ff
1689062090,0102044b0a0500000000
1689062091,010204ac0f0500000000
1689062092,010204bf140500000000
1689062094,010204421a0500000000
1689062095,010204e31f0500000000
1689062097,0102048c2505000000ff
1689062202,010204cfc00600000000
1689062203,010204e7c306000000ff
1689062213,010204c3ea0600000000
1689062214,01020477f00600000000
1689062216,010204b1f50600000000
1689062217,0102044bfb0600000000
1689062218,010204ef000700000000
1689062220,0102047e060700000000
1689062221,010204490c0700000000
1689062223,01020429120700000000
1689062224,0102049c170700000000
1689062226,010204541d0700000000
1689062227,01020440220700000000
1689062228,01020489260700000000
1689062229,010204e62a07000000ff
1689062232,0102040a340700000000
1689062233,0102048e380700000000
1689062234,010204af3c0700000000
1689062235,010204d64107000000ff
1689062237,010204d44a0700000000
1689062239,010204f24f0700000000
1689062240,0102048d550700000000
1689062242,0102046a5b07000000ff
1689062247,01020496710700000000
1689062249,010204b9760700000000
1689062250,010204227c0700000000
1689062251,010204ce810700000000
1689062253,0102043d870700000000
1689062254,0102045b8c0700000000
1689062256,010204bb910700000000
1689062257,010204119707000000ff
1689062258,010204529c0700000000
1689062260,0102042ea10700000000
1689062261,01020432a607000000ff
1689062307,010204875c0800000000
1689062309,01020488610800000000
1689062310,0102049f660800000000
1689062311,010204586b0800000000
1689062313,01020435700800000000
1689062314,01020490750800000000
1689062315,0102043f7a0800000000
1689062316,010204af7e0800000000
1689062317,01020488830800000000
1689062319,01020469880800000000
1689062320,010204778d0800000000
1689062321,0102045c920800000000
1689062322,01020408970800000000
1689062324,010204b89b0800000000
1689062325,01020471a00800000000
1689062326,0102041da50800000000
1689062327,010204d1a90800000000
1689062329,010204cfae0800000000
1689062330,01020473b30800000000
1689062331,01020443b80800000000
1689062332,010204dabc0800000000
1689062333,010204ccc108000000ff
1689062339,02020442d60800000000045ed908000000ff
1689062352,0102047e0a0900000000
1689062353,010204900f0900000000
1689062355,0102046f140900000000
1689062356,010204cc1909000000ff
1689062373,0102040e5d0900000000
1689062374,010204a9610900000000
1689062376,0102045f6609000000ff
1689062381,010204c77c0900000000
1689062382,010204ad8009000000ff
1689062423,01020495210a00000000
1689062425,0102048d260a00000000
1689062426,010204322b0a00000000
1689062427,010204452f0a00000000
1689062428,0102040c340a00000000
1689062429,01020475370a00000000
1689062430,0102049a3c0a00000000
1689062431,0102047a400a00000000
1689062433,01020430460a000000ff
1689062437,010204d4540a00000000
1689062438,01020486590a000000ff
1689062446,0102049f780a00000000
1689062447,010204d37d0a00000000
1689062448,01020400830a00000000
1689062450,01020485870a00000000
1689062451,010204618c0a000000ff
1689062502,01020498550b00000000
1689062503,010204dd590b000000ff
1689062508,010204dd6b0b00000000
1689062509,010204f06f0b00000000
1689062510,01020484740b00000000
1689062511,010204cd780b000000ff
1689062520,010204db990b00000000
1689062521,010204db9d0b000000ff
1689062536,01020420da0b00000000
1689062538,0102044bdf0b000000ff
1689062544,0102048bf70b00000000
1689062545,01020401fc0b00000000
1689062546,0102046d010c000000ff
1689062553,010204521b0c00000000
1689062554,010204ad1f0c00000000
1689062555,01020494240c000000ff
1689062561,010204a5390c00000000
1689062562,010204c13e0c00000000
1689062563,010204bc430c00000000
1689062565,010204f1480c00000000
1689062566,0102043d4e0c00000000
1689062567,01020481530c000000ff
1689062606,01020470e90c00000000
1689062607,0102045aed0c00000000
1689062608,01020402f20c00000000
1689062609,010204c2f60c00000000
1689062610,01020462fb0c000000ff
1689062617,010204af140d00000000
1689062618,010204a9180d00000000
1689062619,010204111d0d000000ff
1689062627,010204e73a0d00000000
1689062628,0102041f3f0d00000000
1689062629,01020407430d00000000
1689062630,0102043f480d00000000
1689062631,010204774b0d000000ff
1689062668,0102049bdc0d00000000
1689062669,01020458e10d00000000
1689062670,01020473e60d00000000
1689062672,0102042cec0d000000ff
1689062710,01020417820e00000000
1689062712,010204eb860e000000ff
1689062718,010204ca9f0e00000000
1689062719,01020456a50e00000000
1689062720,010204dfa90e00000000
1689062722,01020413af0e000000ff
1689062735,01020480e30e00000000
1689062736,01020455e80e000000ff
1689062771,0102045d700f00000000
1689062772,01020405740f000000ff
1689062775,0102045c7d0f00000000
1689062776,010204f3800f000000ff
1689062778,010204188a0f00000000
1689062779,010204168f0f000000ff
1689062818,0102043c281000000000
1689062820,010204e52c1000000000
1689062821,01020432311000000000
1689062822,010204d43510000000ff
1689062842,01020492831000000000
1689062843,0102049d881000000000
1689062844,010204cb8d1000000000
1689062846,01020416931000000000
1689062847,010204ec971000000000
1689062848,010204d59c1000000000
1689062850,01020402a21000000000
1689062851,0102041ea710000000ff
1689062873,01020461fd1000000000
1689062874,01020488021100000000
1689062876,010204b8071100000000
1689062877,010204c20c1100000000
1689062878,0102047d111100000000
1689062879,01020491161100000000
1689062881,010204ea1b1100000000
1689062882,0102041f211100000000
1689062883,010204fe251100000000
1689062885,0102041b2b1100000000
1689062886,0102043f301100000000
1689062887,01020428351100000000
1689062888,0102040a3a11000000ff
1689062900,010204de661100000000
1689062901,010204bb6b1100000000
1689062902,010204bd701100000000
1689062904,010204c2751100000000
1689062905,010204a97a1100000000
1689062906,0102044d7f1100000000
1689062907,0102043f841100000000
1689062909,0102044c891100000000
1689062910,0102043f8e1100000000
1689062911,01020400931100000000
1689062913,0102040b9811000000ff
1689062921,01020482ba1100000000
1689062923,01020439bf1100000000
1689062924,01020469c31100000000
1689062925,010204afc71100000000
1689062926,01020457cc1100000000
1689062927,01020415d11100000000
1689062928,01020420d51100000000
1689062930,0102042adb1100000000
1689062931,0102045fe01100000000
1689062932,01020471e51100000000
1689062934,01020483ea11000000ff
1689062936,0102041df41100000000
1689062937,010204fcf81100000000
1689062939,010204affd1100000000
1689062940,01020420021200000000
1689062941,010204aa061200000000
1689062942,0102044c0b1200000000
1689062943,010204db0f1200000000
1689062944,010204a9131200000000
1689062946,010204221912000000ff
1689062956,01020447401200000000
1689062957,010204c1451200000000
1689062958,010204064b1200000000
1689062960,010204f14f1200000000
1689062961,01020404551200000000
1689062962,010204365a1200000000
1689062964,0102042a5f1200000000
1689062965,0102041c641200000000
1689062966,01020469691200000000
1689062967,010204936e1200000000
1689062969,0102047d731200000000
1689062970,010204d47812000000ff
1689063005,010204d5011300000000
1689063006,0102049c061300000000
1689063008,010204810b1300000000
1689063009,01020439101300000000
1689063010,010204d8141300000000
1689063011,0102049a191300000000
1689063013,0102049f1e1300000000
1689063014,01020472231300000000
1689063015,0102041f281300000000
1689063016,0102042e2d1300000000
1689063018,01020454321300000000
1689063019,01020459371300000000
1689063020,010204803c1300000000
1689063022,01020410421300000000
1689063023,010204ab471300000000
1689063024,0102048c4c1300000000
1689063026,010204f1511300000000
1689063027,010204d4571300000000
1689063029,0102045d5d1300000000
1689063030,010204fd621300000000
1689063032,010204fa681300000000
1689063033,010204a36e1300000000
1689063034,0102046e741300000000
1689063036,0102049b7a13000000ff
1689063039,0102048e861300000000
1689063041,010204c98c13000000ff
1689063068,0102046ef81300000000
1689063070,010204b0fd13000000ff
1689063074,0102044f0e1400000000
1689063075,010204c7131400000000
1689063077,010204301914000000ff
1689063092,01020423531400000000
1689063093,010204975814000000ff
1689063101,01020499761400000000
1689063102,0102046d7b1400000000
1689063103,010204fc7f1400000000
1689063104,010204e88414000000ff
1689063110,010204ab9b1400000000
1689063111,010204849e1400000000
1689063112,0102045aa314000000ff
1689063118,0102044dbb1400000000
1689063119,010204cbbf1400000000
1689063120,01020419c31400000000
1689063121,01020499c614000000ff
1689063124,020204c7d01400000000047bd314000000ff
1689063135,01020405fd1400000000
1689063136,01020469011500000000
1689063137,010204cd051500000000
1689063138,010204370915000000ff
1689063148,01020482311500000000
1689063150,010204c2361500000000
1689063151,0102043c3c15000000ff
1689063154,01020476461500000000
1689063155,010204994b15000000ff
1689063165,01020447721500000000
1689063166,0102043a771500000000
1689063167,010204ec7b1500000000
1689063168,0102045e7e1500000000
1689063169,01020400831500000000
1689063171,0102040e881500000000
1689063172,010204448d1500000000
1689063173,010204909215000000ff
1689063183,010204e7b81500000000
1689063184,0102044bbe15000000ff
1689063210,0102045a231600000000
1689063211,01020460251600000000
1689063212,0102043e2816000000ff
1689063235,0102048c821600000000
1689063236,01020432871600000000
1689063237,010204848b1600000000
1689063238,010204ac9016000000ff
1689063261,01020402e91600000000
1689063262,010204b0ec16000000ff
1689063372,02020454991800000000048a9c18000000ff
1689063375,01020412a71800000000
1689063376,01020434ab1800000000
1689063377,01020420b01800000000
1689063379,01020426b51800000000
1689063380,0102041fba1800000000
1689063381,01020439bf1800000000
1689063382,010204c6c21800000000
1689063383,01020463c618000000ff
1689063385,010204e3cc1800000000
1689063386,01020417d018000000ff
1689063395,01020477f61800000000
1689063397,01020469fb18000000ff
1689063399,010204f9021900000000
1689063400,0102046b0719000000ff
1689063411,010204aa321900000000
1689063412,010204533719000000ff
1689063484,010204a6501a00000000
1689063485,01020461521a00000000
1689063486,01020469571a000000ff
1689063501,010204a6941a00000000
1689063503,02020489991a0000000004fb9b1a000000ff
1689063505,010204e6a21a00000000
1689063507,01020445a81a00000000
1689063508,01020451ad1a000000ff
1689063512,01020482bc1a00000000
1689063513,01020468c11a00000000
1689063514,010204a5c61a00000000
1689063516,010204d5cb1a00000000
1689063517,010204f9d01a00000000
1689063518,010204c5d51a00000000
1689063520,01020413db1a00000000
1689063521,01020476e01a00000000
1689063522,0102048ae51a00000000
1689063523,0102045cea1a00000000
1689063525,01020471ef1a00000000
1689063526,010204d2f41a00000000
1689063527,0102040afa1a00000000
1689063529,010204f5fe1a00000000
1689063530,010204e1031b00000000
1689063531,010204f8081b00000000
1689063533,0102041e0e1b00000000
1689063534,010204da121b00000000
1689063535,010204a9171b00000000
1689063536,010204e31c1b00000000
1689063538,01020434221b00000000
1689063539,0102043a271b00000000
1689063540,010204192c1b00000000
1689063542,01020450311b000000ff
1689063552,0102049f5b1b00000000
1689063553,010204595f1b00000000
1689063555,010204d8641b000000ff
1689063598,010204ea0d1c00000000
1689063599,01020424111c000000ff
1689063610,010204eb3c1c00000000
1689063611,01020422421c000000ff
1689063682,01020445561d00000000
1689063684,010204d75b1d00000000
1689063685,01020474611d00000000
1689063686,010204d6661d000000ff
1689063732,010204361a1e00000000
1689063733,010204a91e1e00000000
1689063735,0102046e231e00000000
1689063736,01020433271e00000000
1689063737,010204662d1e00000000
1689063738,010204fc311e000000ff
1689063742,010204eb411e00000000
1689063744,010204bf461e00000000
1689063745,010204cc4b1e00000000
1689063746,01020485501e00000000
1689063748,010204cc551e00000000
1689063749,010204855a1e00000000
1689063750,0102047a5f1e000000ff
1689063756,01020412781e00000000
1689063758,010204ef7c1e000000ff
1689063765,0102047e9a1e00000000
1689063766,010204649f1e000000ff
1689063773,0102049bb91e00000000
1689063774,01020444be1e00000000
1689063776,010204b0c31e00000000
1689063777,01020481c81e00000000
1689063778,01020444cd1e00000000
1689063779,010204c5d11e00000000
1689063781,01020437d71e000000ff
1689063807,010204b73f1f00000000
1689063809,01020497451f00000000
1689063810,01020436491f000000ff
1689063812,01020428511f00000000
1689063813,010204b1561f00000000
1689063815,010204c65b1f00000000
1689063816,010204b9601f00000000
1689063817,010204db651f00000000
1689063819,010204036b1f00000000
1689063820,010204d26f1f00000000
1689063821,010204dc741f00000000
1689063822,010204f1791f00000000
1689063824,0102040e7f1f00000000
1689063825,010204d8831f00000000
1689063826,0102045c881f00000000
1689063827,010204178d1f00000000
1689063828,01020427911f00000000
1689063829,01020449951f00000000
1689063831,010204599a1f00000000
1689063832,0102047d9f1f00000000
1689063833,0102047da41f00000000
1689063835,010204a7a91f00000000
1689063836,010204d5ae1f00000000
1689063837,010204b5b31f00000000
1689063838,0102049eb81f00000000
1689063840,01020405bd1f00000000
1689063841,01020480c21f00000000
1689063842,0102042ac71f000000ff
1689063908,01020485c92000000000
1689063909,010204a8cd20000000ff
1689063916,01020478e72000000000
1689063917,010204cbeb20000000ff
1689063973,020204c6c4210000000004f4c62100000000
1689063974,01020488c921000000ff
1689063991,010204010b2200000000
1689063992,010204fe0f2200000000
1689063993,010204e61422000000ff
1689064063,010204a2272300000000
1689064065,020204ff2b2300000000046e2f23000000ff
1689064165,010204d3b32400000000
1689064166,0102047eb824000000ff
1689064173,010204e9d42400000000
1689064174,01020460d92400000000
1689064176,0102042ade24000000ff
1689064194,01020469272500000000
1689064196,010204eb2e2500000000
1689064198,010204a0332500000000
1689064199,01020485382500000000
1689064200,010204873d2500000000
1689064201,01020465422500000000
1689064203,01020403472500000000
1689064204,010204d54b2500000000
1689064205,010204cd502500000000
1689064206,010204c2552500000000
1689064207,010204575a2500000000
1689064209,010204375f2500000000
1689064210,01020479642500000000
1689064211,010204c3692500000000
1689064213,010204946e2500000000
1689064214,01020487732500000000
1689064215,010204be782500000000
1689064217,010204e27d2500000000
1689064218,0102047e822500000000
1689064219,01020494872500000000
1689064220,0102049c8c2500000000
1689064222,01020443912500000000
1689064223,010204179625000000ff
1689064244,010204d0e82500000000
1689064245,010204b4ed2500000000
1689064246,0102049af225000000ff
1689064249,01020416fc2500000000
1689064250,010204110026000000ff
1689064268,01020456452600000000
1689064269,0102042b492600000000
1689064270,020204e94c26000000000484502600000000
1689064271,01020420542600000000
1689064272,010204cc572600000000
1689064273,010204a75b2600000000
1689064274,010204c45f2600000000
1689064275,0102040e642600000000
1689064277,010204546826000000ff
1689064281,010204ad7a2600000000
1689064283,0102047d7f2600000000
1689064284,01020482842600000000
1689064285,010204748926000000ff
1689064289,010204f3972600000000
1689064290,010204e79b2600000000
1689064291,01020443a02600000000
1689064292,010204b1a42600000000
1689064293,010204a7a92600000000
1689064295,010204f4ae26000000ff
1689064305,01020440d92600000000
1689064307,01020437de2600000000
1689064308,010204dde22600000000
1689064309,010204c9e72600000000
1689064311,0102048bed26000000ff
1689064312,010204e5f02600000000
1689064313,010204b3f526000000ff
1689064316,01020403012700000000
1689064317,010204b7052700000000
1689064318,010204b5092700000000
1689064319,010204be0e27000000ff
1689064337,0102045d542700000000
1689064338,0102040f592700000000
1689064339,010204e35d2700000000
1689064341,0102046f622700000000
1689064342,010204066727000000ff
1689064348,010204017e2700000000
1689064349,0102042e832700000000
1689064350,010204fb8727000000ff
1689064406,01020467622800000000
1689064407,0102041d672800000000
1689064409,010204fb6b2800000000
1689064410,01020401712800000000
1689064411,010204e1752800000000
1689064412,010204d77a2800000000
1689064414,010204018028000000ff
1689064420,01020417992800000000
1689064421,010204e39d2800000000
1689064423,010204e8a22800000000
1689064424,01020436a82800000000
1689064425,01020483ad28000000ff
1689064445,010204e1f92800000000
1689064446,01020409ff28000000ff
1689064457,01020430292900000000
1689064458,010204de2d2900000000
1689064459,0102049a322900000000
1689064461,01020494372900000000
1689064462,010204803c2900000000
1689064463,01020439412900000000
1689064464,010204b8452900000000
1689064466,010204764a2900000000
1689064467,010204694f2900000000
1689064468,01020409542900000000
1689064469,01020489582900000000
1689064470,010204065d29000000ff
1689064501,01020428d52900000000
1689064502,01020441da2900000000
1689064503,0102042bde29000000ff
1689064521,02020472212a000000000424232a000000ff
1689064528,010204b33d2a00000000
1689064529,010204f1412a00000000
1689064530,010204dd452a00000000
1689064531,0102042d4a2a00000000
1689064532,0102049d4d2a000000ff
1689064538,010204fc642a00000000
1689064539,0102043d692a00000000
1689064540,010204616d2a00000000
1689064541,01020401722a00000000
1689064542,0102047a762a00000000
1689064543,0102040f7a2a000000ff
1689064557,01020406af2a00000000
1689064558,0102045bb32a00000000
1689064559,01020404b82a000000ff
1689064574,0102040df22a00000000
1689064575,010204cef62a000000ff
1689064613,010204c1892b00000000
1689064614,010204ec8d2b000000ff
1689064615,01020434942b00000000
1689064617,01020477982b000000ff
1689064629,01020450c82b00000000
1689064630,01020467cc2b00000000
1689064631,010204b3d02b00000000
1689064632,0102044bd52b000000ff
1689064637,01020445e72b00000000
1689064638,010204d1eb2b00000000
1689064639,01020456f02b00000000
1689064640,01020491f42b00000000
1689064641,010204e6f82b00000000
1689064642,0102047ffd2b00000000
1689064644,0102042d022c00000000
1689064645,010204cc062c00000000
1689064646,0102044f0b2c00000000
1689064647,010204f80f2c00000000
1689064648,01020458132c00000000
1689064649,01020464162c00000000
1689064650,010204b81a2c000000ff
1689064651,020204081d2c0000000004d4202c00000000
1689064653,0102046b252c00000000
1689064654,010204ba292c00000000
1689064655,010204ce2d2c00000000
1689064656,01020442322c00000000
1689064657,010204cd362c00000000
1689064658,0102045b3b2c00000000
1689064659,010204903f2c00000000
1689064660,010204ff432c000000ff
1689064674,01020444792c00000000
1689064675,010204d17d2c00000000
1689064676,01020466822c000000ff
1689064682,010204e4972c00000000
1689064683,0102047e9c2c00000000
1689064684,0102041ea12c000000ff
1689064701,010204c9e22c00000000
1689064702,010204c4e72c000000ff
1689064722,01020450332d00000000
1689064723,0102040e372d00000000
1689064724,010204e13a2d000000ff
1689064726,0102049c452d00000000
1689064728,0102044f4a2d00000000
1689064729,010204334f2d00000000
1689064730,010204b3532d00000000
1689064731,010204fa572d00000000
1689064732,010204855c2d00000000
1689064734,0102048f612d00000000
1689064735,010204cb662d00000000
1689064736,0102048e6b2d00000000
1689064737,0102043b702d00000000
1689064739,01020418752d000000ff
1689064740,010204fc792d00000000
1689064741,0102047b7e2d00000000
1689064742,010204f4822d00000000
1689064743,010204bc872d00000000
1689064744,0102049a8a2d00000000
1689064745,010204758f2d000000ff
1689064751,01020442a42d00000000
1689064752,010204f2a82d00000000
1689064753,010204baad2d00000000
1689064754,010204dcb12d000000ff
1689064758,0102049dc02d00000000
1689064759,0102043ec52d00000000
1689064760,010204b5c92d000000ff
1689064779,010204d0132e00000000
1689064780,010204dc162e00000000
1689064781,01020477192e000000ff
1689064787,010204ac332e00000000
1689064788,01020499362e000000ff
1689064789,0202047f392e0000000004cc3b2e00000000
1689064790,0102047b3f2e00000000
1689064791,01020449422e00000000
1689064792,0102041e452e000000ff
1689064834,01020486e92e00000000
1689064835,010204a4ec2e00000000
1689064836,02020454f02e0000000004f3f22e000000ff
1689064851,010204ec2a2f00000000
1689064852,0102041c2f2f00000000
1689064853,010204c0332f000000ff
1689064855,010204ac3c2f00000000
1689064856,0102040b412f00000000
1689064858,010204b5452f00000000
1689064859,010204764a2f00000000
1689064860,0102040b4f2f00000000
1689064861,01020469532f000000ff
1689064887,010204d4b92f00000000
1689064888,0102045bbd2f00000000
1689064889,010204dac02f00000000
1689064890,01020439c42f00000000
1689064891,01020487c72f00000000
1689064892,010204fdca2f00000000
1689064893,010204e0ce2f00000000
1689064894,010204ead22f00000000
1689064895,01020484d72f00000000
1689064896,010204a8dc2f00000000
1689064898,01020403e22f000000ff
1689064917,010204f22c3000000000
1689064918,010204f4303000000000
1689064919,010204273430000000ff
1689064945,010204d39c3000000000
1689064946,010204d4a030000000ff
1689064957,01020476ca3000000000
1689064958,01020483cf30000000ff
1689064963,01020442e33000000000
1689064964,01020426e63000000000
1689064965,010204a8e93000000000
1689064966,01020482ee30000000ff
1689065014,010204f0a73100000000
1689065015,0102041aad31000000ff
1689065020,010204a5c13100000000
1689065022,0102049fc63100000000
1689065023,01020400cc3100000000
1689065024,01020463d13100000000
1689065026,01020481d63100000000
1689065027,01020496db3100000000
1689065028,01020456e03100000000
1689065029,0102046ce53100000000
1689065031,0102040eea3100000000
1689065032,010204aeee31000000ff
1689065034,01020438f63100000000
1689065035,01020429fa3100000000
1689065036,01020464fe31000000ff
1689065059,010204ec573200000000
1689065060,010204755c3200000000
1689065061,01020443613200000000
1689065062,0102043b663200000000
1689065064,010204586b3200000000
1689065065,0102045b703200000000
1689065066,01020432753200000000
1689065068,0102040a7a3200000000
1689065069,010204e67e3200000000
1689065070,010204b88332000000ff
1689065100,010204e2f73200000000
1689065101,01020489fc3200000000
1689065102,0102042d013300000000
1689065103,01020495053300000000
1689065104,010204e7093300000000
1689065105,010204f30d3300000000
1689065106,010204ea113300000000
1689065107,010204f8153300000000
1689065109,010204771a3300000000
1689065110,010204211f3300000000
1689065111,010204a8233300000000
1689065112,01020401283300000000
1689065113,010204ab2c3300000000
1689065114,01020453313300000000
1689065116,010204ed353300000000
1689065117,010204823a3300000000
1689065118,010204c93e3300000000
1689065119,01020449433300000000
1689065120,010204db473300000000
1689065121,010204744c3300000000
1689065123,010204e6503300000000
1689065124,01020465553300000000
1689065125,010204055a3300000000
1689065126,010204a25c33000000ff
1689065155,01020434d13300000000
1689065156,01020432d433000000ff
1689065158,010204b6db3300000000
1689065159,010204ade033000000ff
1689065184,010204fd413400000000
1689065185,01020482453400000000
1689065186,010204674a3400000000
1689065188,010204824f3400000000
1689065189,0102047d5434000000ff
1689065196,010204b76f3400000000
1689065197,010204197334000000ff
1689065201,010204b8813400000000
1689065202,01020427873400000000
1689065203,010204028c3400000000
1689065204,010204f9903400000000
1689065205,010204b6943400000000
1689065207,0102042a9a3400000000
1689065208,0102049f9e34000000ff
1689065213,01020491b33400000000
1689065214,0102049ab73400000000
1689065216,01020428bc3400000000
1689065217,01020422c034000000ff
1689065259,01020472673500000000
1689065260,0102049b6b35000000ff
1689065298,0102042ffe3500000000
1689065299,0102045b0236000000ff
1689065302,010204090d3600000000
1689065303,010204891236000000ff
1689065323,010204cd5e3600000000
1689065324,01020484623600000000
1689065325,010204226736000000ff
1689065328,010204ed713600000000
1689065329,0102042c773600000000
1689065330,010204397c3600000000
1689065331,010204fb8036000000ff
1689065335,020204118d360000000004d18f3600000000
1689065336,01020414933600000000
1689065337,010204af9636000000ff
1689065345,0102041db53600000000
1689065346,010204b1b936000000ff
1689065347,0102048bbe3600000000
1689065348,01020427c33600000000
1689065350,0102042bc83600000000
1689065351,0102047ecd36000000ff
1689065358,01020463ea3600000000
1689065360,010204caee3600000000
1689065361,01020451f33600000000
1689065362,0102045ef836000000ff
1689065365,01020423023700000000
1689065366,010204f50637000000ff
1689065368,010204d10e3700000000
1689065369,010204c81337000000ff
1689065370,01020409183700000000
1689065371,010204871b37000000ff
1689065383,010204444b3700000000
1689065384,010204bf4e3700000000
1689065385,010204175237000000ff
1689065389,010204e7623700000000
1689065390,010204566637000000ff
1689065400,010204748e3700000000
1689065402,01020417933700000000
1689065403,0102048f973700000000
1689065404,010204069c3700000000
1689065405,010204d8a03700000000
1689065406,01020417a63700000000
1689065408,0102044aab3700000000
1689065409,010204fdaf3700000000
1689065410,010204d4b43700000000
1689065412,010204b9b93700000000
1689065413,0102049abe3700000000
1689065414,01020421c33700000000
1689065415,010204d3c73700000000
1689065416,010204d7cc3700000000
1689065418,010204c1d13700000000
1689065419,01020436d63700000000
1689065420,010204aada3700000000
1689065421,01020458df3700000000
1689065423,01020499e43700000000
1689065424,010204f2e93700000000
1689065425,010204deee37000000ff
1689065427,010204b0f73700000000
1689065429,0102041afd37000000ff
1689065445,0102043e3d3800000000
1689065446,01020414423800000000
1689065447,010204a9453800000000
1689065448,0102040d4a38000000ff
1689065455,0102043e633800000000
1689065456,020204b166380000000004066938000000ff
1689065462,01020466803800000000
1689065463,0102045e843800000000
1689065464,01020455883800000000
1689065465,010204be8b3800000000
1689065466,010204519038000000ff
1689065468,01020465963800000000
1689065469,010204d19a3800000000
1689065470,010204389f3800000000
1689065471,010204bda33800000000
1689065473,0102040ba83800000000
1689065474,01020457ad38000000ff
1689065475,010204eeb03800000000
1689065476,0102042eb638000000ff
1689065506,010204f6293900000000
1689065507,010204822e39000000ff
1689065508,010204a2323900000000
1689065509,01020401373900000000
1689065510,010204713b3900000000
1689065511,010204f23f3900000000
1689065513,0102047d443900000000
1689065514,010204d34839000000ff
1689065524,0102042b713900000000
1689065525,0102046e763900000000
1689065527,010204a27b3900000000
1689065528,010204a6803900000000
1689065529,0102048e8539000000ff
1689065573,010204b1313a00000000
1689065574,01020433363a00000000
1689065576,010204d93a3a00000000
1689065577,010204803f3a00000000
1689065578,01020437443a000000ff
1689065593,010204fc7d3a00000000
1689065594,010204bb823a00000000
1689065595,0102047a873a00000000
1689065597,0102047c8c3a00000000
1689065598,01020460913a00000000
1689065599,01020454963a00000000
1689065600,010204829b3a00000000
1689065602,01020481a03a000000ff
1689065624,0102043bf93a00000000
1689065626,010204d4fd3a00000000
1689065627,010204e0023b00000000
1689065628,01020454083b00000000
1689065630,010204e00d3b000000ff
1689065642,0102047d3c3b00000000
1689065643,01020451403b00000000
1689065644,010204c3443b00000000
1689065645,01020482493b00000000
