timestamp,value,quality_indicator
1689060038,30.84,4
1689060599,26.985,4
1689061709,25.7,4
1689061815,28.27,4
1689061875,28.27,4
1689061935,28.27,4
1689061995,29.555,4
1689062055,29.555,4
1689062115,29.555,4
1689062175,29.555,4
1689062235,29.555,4
1689062295,29.555,4
1689062355,29.555,4
1689062415,29.555,4
1689062475,29.555,4
1689062535,29.555,4
1689062595,30.84,4
1689062655,30.84,4
1689062715,30.84,4
1689062775,30.84,4
1689062835,30.84,4
1689062895,30.84,4
1689062955,30.84,4
1689063015,30.84,4
1689063075,30.84,4
1689063135,30.84,4
1689063195,32.125,4
1689063255,32.125,4
1689063315,32.125,4
1689063375,32.125,4
1689063435,32.125,4
1689063495,32.125,4
1689063555,32.125,4
1689063615,32.125,4
1689063675,32.125,4
1689063735,32.125,4
1689063795,32.125,4
1689063855,32.125,4
1689063915,32.125,4
1689063975,32.125,4
1689064035,32.125,4
1689064095,32.125,4
1689064155,32.125,4
1689064215,32.125,4
1689064275,32.125,4
1689064335,32.125,4
1689064395,32.125,4
1689064455,32.125,4
1689064515,32.125,4
1689064575,32.125,4
1689064635,33.410000000000004,4
1689064695,33.410000000000004,4
1689064755,33.410000000000004,4
1689064815,33.410000000000004,4
1689064875,33.410000000000004,4
1689064935,33.410000000000004,4
1689064995,33.410000000000004,4
1689065055,33.410000000000004,4
1689065115,33.410000000000004,4
1689065175,33.410000000000004,4
1689065235,33.410000000000004,4
1689065295,33.410000000000004,4
1689065355,33.410000000000004,4
1689065415,33.410000000000004,4
1689065475,33.410000000000004,4
1689065535,33.410000000000004,4
1689065595,33.410000000000004,4
1689065655,33.410000000000004,4
1689065715,33.410000000000004,4
1689065775,33.410000000000004,4
1689065835,32.125,4
1689065893,32.125,4
1689065953,32.125,4
1689066013,32.125,4
1689066073,32.125,4
1689066133,32.125,4
1689066193,32.125,4
1689066253,32.125,4
1689066313,32.125,4
1689066373,32.125,4
1689066433,33.410000000000004,4
1689066493,33.410000000000004,4
1689066553,33.410000000000004,4
1689066613,33.410000000000004,4
1689066673,33.410000000000004,4
1689066734,33.410000000000004,4
1689066793,32.125,4
1689066853,32.125,4
1689066913,32.125,4
1689066973,32.125,4
1689067033,32.125,4
1689067093,32.125,4
1689067153,32.125,4
1689067213,32.125,4
1689067273,32.125,4
1689067333,32.125,4
1689067393,32.125,4
1689067453,32.125,4
1689067513,32.125,4
1689067573,32.125,4
1689067633,32.125,4
1689067693,30.84,4
1689067753,30.84,4
1689067813,30.84,4
1689067873,30.84,4
1689067933,30.84,4
1689067993,30.84,4
1689068053,30.84,4
1689068113,30.84,4
1689068173,30.84,4
1689068233,30.84,4
1689068293,30.84,4
1689068353,30.84,4
1689068413,30.84,4
1689068473,30.84,4
1689068533,30.84,4
1689068593,30.84,4
1689068653,30.84,4
1689068713,29.555,4
1689068773,29.555,4
1689068833,29.555,4
1689068893,29.555,4
1689068953,29.555,4
1689069013,29.555,4
1689069073,29.555,4
1689069133,29.555,4
1689069193,29.555,4
1689069253,29.555,4
1689069313,29.555,4
1689069373,29.555,4
1689069433,29.555,4
1689069493,29.555,4
1689069553,29.555,4
1689069613,29.555,4
1689069672,29.555,4
1689069732,29.555,4
1689069792,29.555,4
1689069852,29.555,4
1689069912,29.555,4
1689069972,29.555,4
1689070032,30.84,4
1689070092,30.84,4
1689070152,30.84,4
1689070212,30.84,4
1689070272,30.84,4
1689070332,32.125,4
1689070392,32.125,4
1689070452,32.125,4
1689070512,32.125,4
1689070572,32.125,4
1689070632,32.125,4
1689075102,29.555,4
1689075162,30.84,4
1689075222,30.84,4
1689075282,30.84,4
1689075342,30.84,4
1689075402,30.84,4
1689075462,30.84,4
1689075522,32.125,4
1689075582,32.125,4
1689075642,32.125,4
1689075702,32.125,4
1689075762,32.125,4
1689075822,32.125,4
1689075882,32.125,4
1689075942,32.125,4
1689076002,32.125,4
1689076062,32.125,4
1689076122,32.125,4
1689076182,32.125,4
1689076242,32.125,4
1689076302,32.125,4
1689076362,32.125,4
1689076422,32.125,4
1689076482,32.125,4
1689076542,32.125,4
1689076602,32.125,4
1689076662,32.125,4
1689076722,32.125,4
1689076782,32.125,4
1689076842,32.125,4
1689076902,32.125,4
1689076962,32.125,4
1689077022,32.125,4
1689077082,32.125,4
1689077142,32.125,4
1689077202,32.125,4
1689077262,32.125,4
1689077322,32.125,4
1689077382,32.125,4
1689077442,32.125,4
1689077502,32.125,4
1689077562,32.125,4
1689077622,32.125,4
1689077682,32.125,4
1689077742,32.125,4
1689077802,32.125,4
1689077862,32.125,4
1689077922,32.125,4
1689077982,32.125,4
1689078042,32.125,4
1689078102,32.125,4
1689078162,32.125,4
1689078222,32.125,4
1689078282,32.125,4
1689078342,32.125,4
1689078402,32.125,4
1689078462,32.125,4
1689078522,32.125,4
1689078582,32.125,4
1689078642,32.125,4
1689078702,32.125,4
1689078762,32.125,4
1689078822,32.125,4
1689078882,32.125,4
1689078942,32.125,4
1689079002,32.125,4
1689079062,32.125,4
1689079122,32.125,4
1689079182,32.125,4
1689079242,32.125,4
1689079302,32.125,4
1689079362,32.125,4
1689079422,32.125,4
1689079482,32.125,4
1689079542,32.125,4
1689079602,32.125,4
1689079662,32.125,4
1689079722,32.125,4
1689079782,32.125,4
1689079842,33.410000000000004,4
1689079902,33.410000000000004,4
1689079962,33.410000000000004,4
1689080022,33.410000000000004,4
1689080082,33.410000000000004,4
1689080142,33.410000000000004,4
1689080202,33.410000000000004,4
1689080262,33.410000000000004,4
1689080322,33.410000000000004,4
1689080382,33.410000000000004,4
1689080442,33.410000000000004,4
1689080502,32.125,4
1689080562,32.125,4
1689080622,32.125,4
1689080676,32.125,4
1689080739,32.125,4
1689080799,32.125,4
1689080859,32.125,4
1689080919,32.125,4
1689080979,32.125,4
1689081039,30.84,4
1689081099,30.84,4
1689081159,30.84,4
1689081219,30.84,4
1689081279,30.84,4
1689081339,30.84,4
1689081399,32.125,4
1689081459,32.125,4
1689081519,32.125,4
1689081579,32.125,4
1689081639,32.125,4
1689081699,32.125,4
1689081759,32.125,4
1689081819,32.125,4
1689081879,32.125,4
1689081939,32.125,4
1689081999,32.125,4
1689082059,32.125,4
1689082119,33.410000000000004,4
1689082179,33.410000000000004,4
1689082239,32.125,4
1689082299,32.125,4
1689082359,33.410000000000004,4
1689082419,33.410000000000004,4
1689082479,33.410000000000004,4
1689082539,33.410000000000004,4
1689082599,33.410000000000004,4
1689082659,33.410000000000004,4
1689082719,33.410000000000004,4
1689082779,33.410000000000004,4
1689082839,33.410000000000004,4
1689082899,33.410000000000004,4
1689082959,33.410000000000004,4
1689083019,32.125,4
1689083079,32.125,4
1689083139,32.125,4
1689083199,33.410000000000004,4
1689083259,33.410000000000004,4
1689083319,33.410000000000004,4
1689083379,33.410000000000004,4
1689083439,33.410000000000004,4
1689083499,33.410000000000004,4
1689083559,33.410000000000004,4
